"","Sp","Count"
"289","Glauconycteris_alboguttata",0.189342105263158
"290","Myotis_simus",0.189342105263158
"291","Falsistrellus_mordax",0.189210526315789
"292","Myotis_fortidens",0.189210526315789
"293","Pipistrellus_papuanus",0.189210526315789
"294","Acerodon_jubatus",0.189078947368421
"295","Hesperoptenus_tomesi",0.189078947368421
"296","Dobsonia_peronii",0.189078947368421
"297","Eptesicus_matroka",0.188815789473684
"298","Pteropus_scapulatus",0.188684210526316
"299","Myotis_elegans",0.188552631578947
"300","Lasiurus_intermedius",0.188421052631579
"301","Megaerops_kusnotoi",0.188421052631579
"302","Pteropus_keyensis",0.188421052631579
"303","Rousettus_celebensis",0.188421052631579
"304","Ptenochirus_jagori",0.188289473684211
"305","Rhinolophus_subrufus",0.187894736842105
"306","Rhinolophus_beddomei",0.187763157894737
"307","Acerodon_mackloti",0.187631578947368
"308","Hipposideros_galeritus",0.1875
"309","Eonycteris_robusta",0.187236842105263
"310","Lasiurus_cinereus",0.187105263157895
"311","Pteropus_lombocensis",0.186973684210526
"312","Pteropus_leucopterus",0.186842105263158
"313","Myotis_thysanodes",0.186710526315789
"314","Chaerephon_ansorgei",0.186578947368421
"315","Murina_rozendaali",0.186578947368421
"316","Chaerephon_plicatus",0.186447368421053
"317","Myotis_hajastanicus",0.186447368421053
"318","Rhinolophus_inops",0.186447368421053
"319","Cistugo_seabrae",0.186315789473684
"320","Histiotus_montanus",0.186315789473684
"321","Dobsonia_minor",0.186184210526316
"322","Rhinolophus_virgo",0.186052631578947
"323","Myotis_melanorhinus",0.185789473684211
"324","Eptesicus_floweri",0.185657894736842
"325","Pteropus_mahaganus",0.185657894736842
"326","Hypsugo_macrotis",0.185394736842105
"327","Styloctenium_wallacei",0.185394736842105
"328","Haplonycteris_fischeri",0.185
"329","Pteropus_ocularis",0.184473684210526
"330","Rhinolophus_silvestris",0.184078947368421
"331","Acerodon_celebensis",0.183947368421053
"332","Otopteropus_cartilagonodus",0.183947368421053
"333","Myotis_macropus",0.183815789473684
"334","Harpyionycteris_celebensis",0.183684210526316
"335","Myotis_bucharensis",0.183552631578947
"336","Dobsonia_anderseni",0.183421052631579
"337","Dobsonia_crenulata",0.183289473684211
"338","Myotis_ikonnikovi",0.183289473684211
"339","Myotis_davidii",0.183157894736842
"340","Pteropus_rennelli",0.182894736842105
"341","Pipistrellus_adamsi",0.182763157894737
"342","Pteropus_niger",0.182763157894737
"343","Antrozous_pallidus",0.182631578947368
"344","Myotis_goudoti",0.182631578947368
"345","Nyctimene_cephalotes",0.182631578947368
"346","Pteropus_speciosus",0.182631578947368
"347","Pteropus_tuberculatus",0.182631578947368
"348","Pipistrellus_subflavus",0.1825
"349","Myotis_yumanensis",0.1825
"350","Tadarida_aegyptiaca",0.1825
"351","Eptesicus_innoxius",0.182368421052632
"352","Pipistrellus_collinus",0.182368421052632
"353","Pteropus_conspicillatus",0.182368421052632
"354","Scotophilus_nucella",0.182368421052632
"355","Pteropus_woodfordi",0.182236842105263
"356","Bauerus_dubiaquercus",0.182105263157895
