Sp,Binary,Ensemble.2,EnsembleBinary
Natalus major,0,0.8601625401776378,FALSE
Emballonura beccarii,0,0.858604446135129,FALSE
Molossus barnesi,0,0.8696062918170591,FALSE
Platyrrhinus chocoensis,0,0.8643158622919,FALSE
Lionycteris spurrelli,0,0.850290712267785,FALSE
Platalina genovensium,0,0.8537560451468406,FALSE
Micronycteris schmidtorum,0,0.8524972094461174,FALSE
Lophostoma carrikeri,0,0.857679868083209,FALSE
Lasiurus castaneus,0,0.8538871543865315,FALSE
Scleronycteris ega,0,0.8746450639899835,FALSE
Monophyllus plethodon,0,0.8542012490440053,FALSE
Tomopeas ravus,0,0.8852040774183516,FALSE
Choeroniscus minor,0,0.8579397073069444,FALSE
Chilonatalus micropus,0,0.872608514055746,FALSE
Nyctimene sanctacrucis,0,0.8220445518941899,FALSE
Eumops hansae,0,0.8666860960240468,FALSE
Miniopterus robustior,0,0.8855318724742337,FALSE
Diclidurus isabellus,0,0.8751840399044147,FALSE
Rhogeessa genowaysi,0,0.8653509084848542,FALSE
Lophostoma evotis,0,0.8582238832449433,FALSE
Lasiurus degelidus,0,0.8602795921074126,FALSE
Myotis findleyi,0,0.8649773916249044,FALSE
Micronycteris minuta,0,0.8615173500035198,FALSE
Amorphochilus schnablii,0,0.888948400919648,FALSE
Lonchophylla bokermanni,0,0.8715543346529189,FALSE
Myotis insularum,0,0.8681795237741958,FALSE
Mormopterus phrudus,0,0.8938297681163213,FALSE
Rhinophylla alethina,0,0.8716869242401233,FALSE
Saccopteryx gymnura,0,0.8852044367701858,FALSE
Ariteus flavescens,0,0.8769855617373831,FALSE
Phyllonycteris aphylla,0,0.8516860883472426,FALSE
Peropteryx trinitatis,0,0.8850634169853153,FALSE
Molossops aequatorianus,0,0.895184267112093,FALSE
Sturnira nana,0,0.878597202242202,FALSE
Musonycteris harrisoni,0,0.877628788662408,FALSE
Lasiurus ebenus,0,0.8468883308016303,FALSE
Balantiopteryx infusca,0,0.9021027558031199,FALSE
Micronycteris hirsuta,0,0.8868344761706455,FALSE
Natalus jamaicensis,0,0.9016037861938322,FALSE
Lonchophylla dekeyseri,0,0.8956866056481493,FALSE
Lampronycteris brachyotis,0,0.8893337317472088,FALSE
Cyttarops alecto,0,0.89648567914644,FALSE
Lonchophylla handleyi,0,0.9078986097459041,FALSE
Peropteryx leucoptera,0,0.9015489935989405,FALSE
Carollia colombiana,0,0.8587075541378835,FALSE
Trinycteris nicefori,0,0.8976758963198328,FALSE
Choeroniscus periosus,0,0.9091697496261304,FALSE
Lonchophylla hesperia,0,0.9140043993087199,FALSE
Lophostoma schulzi,0,0.9076924730719464,FALSE
Glyphonycteris behnii,0,0.9128845599655935,FALSE
Lonchorhina marinkellei,0,0.9175819940907187,FALSE
Pteralopex taki,0,0.8730388203306171,FALSE
Melonycteris fardoulisi,0,0.8811188344429712,FALSE
Lonchorhina orinocensis,0,0.9251635099389952,FALSE
Hipposideros edwardshilli,0,0.8921849927456187,FALSE
Lonchorhina fernandezi,0,0.9463591808601768,FALSE
Sturnira mistratensis,0,0.9057709861805592,FALSE
Neonycteris pusilla,0,0.9564148580894829,FALSE
Rhogeessa hussoni,0,0.9151563413561141,FALSE
Myotis cobanensis,0,0.9397897021399237,FALSE
Mimon koepckeae,0,0.9730145884457329,FALSE
Artibeus incomitatus,0,0.9291213073191145,FALSE
Micronycteris homezi,0,0.9569139534745462,FALSE
Nyctophilus nebulosus,0,0.9398465099886819,FALSE
Anoura luismanueli,0,0.9452876716929859,FALSE
Emballonura serii,0,0.9530950582547105,FALSE
Saccopteryx antioquensis,0,0.9576556605946662,FALSE
Lonchorhina inusitata,0,0.9643655160255369,FALSE
Thyroptera lavali,0,0.969828511862326,FALSE
Micronycteris sanborni,0,0.9791117173037915,FALSE
Micronycteris brosseti,0,0.9895791056268785,FALSE
Micronycteris matses,0,1,FALSE
