Model,Thresh,PredPos,Acc
Network.2,0.684,1,1
Network.2,0.685,1,1
Network.2,0.686,1,1
Network.2,0.687,1,1
Network.2,0.688,1,1
Network.2,0.689,1,1
Network.2,0.69,1,1
Network.2,0.691,1,1
Network.2,0.692,1,1
Network.2,0.693,1,1
Network.2,0.694,1,1
Network.2,0.695,1,1
Network.2,0.696,1,1
Network.2,0.697,1,1
Network.2,0.698,1,1
Network.2,0.699,1,1
Network.2,0.7,1,1
Network.2,0.701,1,1
Network.2,0.702,1,1
Network.2,0.703,1,1
Network.2,0.704,1,1
Network.2,0.705,1,1
Network.2,0.706,1,1
Network.2,0.707,1,1
Network.2,0.708,1,1
Network.2,0.709,1,1
Network.2,0.71,1,1
Network.2,0.711,1,1
Network.2,0.712,1,1
Network.2,0.713,1,1
Network.2,0.714,1,1
Network.2,0.715,1,1
Network.2,0.716,1,1
Network.2,0.717,1,1
Network.2,0.718,1,1
Network.2,0.719,1,1
Network.2,0.72,1,1
Network.2,0.721,1,1
Network.2,0.722,1,1
Network.2,0.723,1,1
Network.2,0.724,1,1
Network.2,0.725,1,1
Network.2,0.726,1,1
Network.2,0.727,1,1
Network.2,0.728,1,1
Network.2,0.729,1,1
Network.2,0.73,1,1
Network.2,0.731,1,1
Network.2,0.732,1,1
Network.2,0.733,1,1
Network.2,0.734,1,1
Network.2,0.735,1,1
Network.2,0.736,1,1
Network.2,0.737,1,1
Network.2,0.738,1,1
Network.2,0.739,1,1
Network.2,0.74,1,1
Network.2,0.741,1,1
Network.2,0.742,1,1
Network.2,0.743,1,1
Network.2,0.744,1,1
Network.2,0.745,1,1
Network.2,0.746,1,1
Network.2,0.747,1,1
Network.2,0.748,1,1
Network.2,0.749,1,1
Network.2,0.75,1,1
Network.2,0.751,1,1
Network.2,0.752,1,1
Network.2,0.753,1,1
Network.2,0.754,1,1
Network.2,0.755,1,1
Network.2,0.756,1,1
Network.2,0.757,1,1
Network.2,0.758,1,1
Network.2,0.759,1,1
Network.2,0.76,1,1
Network.2,0.761,1,1
Network.2,0.762,1,1
Network.2,0.763,1,1
Network.2,0.764,1,1
Network.2,0.765,1,1
Network.2,0.766,1,1
Network.2,0.767,1,1
Network.2,0.768,1,1
Network.2,0.769,1,1
Network.2,0.77,1,1
Network.2,0.771,1,1
Network.2,0.772,1,1
Network.2,0.773,1,1
Network.2,0.774,1,1
Network.2,0.775,1,1
Network.2,0.776,1,1
Network.2,0.777,1,1
Network.2,0.778,1,1
Network.2,0.779,1,1
Network.2,0.78,1,1
Network.2,0.781,1,1
Network.2,0.782,1,1
Network.2,0.783,1,1
Network.2,0.784,1,1
Network.2,0.785,1,1
Network.2,0.786,1,1
Network.2,0.787,1,1
Network.2,0.788,1,1
Network.2,0.789,1,1
Network.2,0.79,1,1
Network.2,0.791,1,1
Network.2,0.792,1,1
Network.2,0.793,1,1
Network.2,0.794,1,1
Network.2,0.795,1,1
Network.2,0.796,1,1
Network.2,0.797,1,1
Network.2,0.798,1,1
Network.2,0.799,1,1
Network.2,0.8,1,1
Network.2,0.801,1,1
Network.2,0.802,1,1
Network.2,0.803,1,1
Network.2,0.804,1,1
Network.2,0.805,1,1
Network.2,0.806,1,1
Network.2,0.807,1,1
Network.2,0.808,1,1
Network.2,0.809,1,1
Network.2,0.81,1,1
Network.2,0.811,1,1
Network.2,0.812,1,1
Network.2,0.813,1,1
Network.2,0.814,1,1
Network.2,0.815,1,1
Network.2,0.816,1,1
Network.2,0.817,1,1
Network.2,0.818,1,1
Network.2,0.819,1,1
Network.2,0.82,1,1
Network.2,0.821,1,1
Network.2,0.822,1,1
Network.2,0.823,1,1
Network.2,0.824,1,1
Network.2,0.825,1,1
Network.2,0.826,1,1
Network.2,0.827,1,1
Network.2,0.828,1,1
Network.2,0.829,1,1
Network.2,0.83,1,1
Network.2,0.831,1,1
Network.2,0.832,1,1
Network.2,0.833,1,1
Network.2,0.834,1,1
Network.2,0.835,1,1
Network.2,0.836,1,1
Network.2,0.837,1,1
Network.2,0.838,1,1
Network.2,0.839,1,1
Network.2,0.84,1,1
Network.2,0.841,1,1
Network.2,0.842,1,1
Network.2,0.843,1,1
Network.2,0.844,1,1
Network.2,0.845,1,1
Network.2,0.846,1,1
Network.2,0.847,1,1
Network.2,0.848,1,1
Network.2,0.849,1,1
Network.2,0.85,1,1
Network.2,0.851,1,1
Network.2,0.852,1,1
Network.2,0.853,1,1
Network.2,0.854,1,1
Network.2,0.855,1,1
Network.2,0.856,1,1
Network.2,0.857,1,1
Network.2,0.858,1,1
Network.2,0.859,1,1
Network.2,0.86,1,1
Network.2,0.861,1,1
Network.2,0.862,1,1
Network.2,0.863,1,1
Network.2,0.864,1,1
Network.2,0.865,1,1
Network.2,0.866,1,1
Network.2,0.867,1,1
Network.2,0.868,1,1
Network.2,0.869,1,1
Network.2,0.87,1,1
Network.2,0.871,1,1
Network.2,0.872,1,1
Network.2,0.873,1,1
Network.2,0.874,1,1
Network.2,0.875,1,1
Network.2,0.876,1,1
Network.2,0.877,1,1
Network.2,0.878,1,1
Network.2,0.879,1,1
Network.2,0.88,1,1
Network.2,0.881,1,1
Network.2,0.882,1,1
Network.2,0.883,1,1
Network.2,0.884,1,1
Network.2,0.885,1,1
Network.2,0.886,1,1
Network.2,0.887,1,1
Network.2,0.888,1,1
Network.2,0.889,1,1
Network.2,0.89,1,1
Network.2,0.891,1,1
Network.2,0.892,1,1
Network.2,0.893,1,1
Network.2,0.894,1,1
Network.2,0.895,1,1
Network.2,0.896,1,1
Network.2,0.897,1,1
Network.2,0.898,1,1
Network.2,0.899,1,1
Network.2,0.9,1,1
Network.2,0.901,1,1
Network.2,0.902,1,1
Network.2,0.903,1,1
Network.2,0.904,1,1
Network.2,0.905,1,1
Network.2,0.906,1,1
Network.2,0.907,1,1
Network.2,0.908,1,1
Network.2,0.909,1,1
Network.2,0.91,1,1
Network.2,0.911,1,1
Network.2,0.912,1,1
Network.2,0.913,1,1
Network.2,0.914,1,1
Network.2,0.915,1,1
Network.2,0.916,1,1
Network.2,0.917,1,1
Network.2,0.918,1,1
Network.2,0.919,1,1
Network.2,0.92,1,1
Network.2,0.921,1,1
Network.2,0.922,1,1
Network.2,0.923,1,1
Network.2,0.924,1,1
Network.2,0.925,1,1
Network.2,0.926,1,1
Network.2,0.927,1,1
Network.2,0.928,1,1
Network.2,0.929,1,1
Network.2,0.93,1,1
Network.2,0.931,1,1
Network.2,0.932,1,1
Network.2,0.933,1,1
Network.2,0.934,1,1
Network.2,0.935,1,1
Network.2,0.936,1,1
Network.2,0.937,1,1
Network.2,0.938,1,1
Network.2,0.939,1,1
Network.2,0.94,1,1
Network.2,0.941,1,1
Network.2,0.942,1,1
Network.2,0.943,1,1
Network.2,0.944,1,1
Network.2,0.945,1,1
Network.2,0.946,1,1
Network.2,0.947,1,1
Network.2,0.948,1,1
Network.2,0.949,1,1
Network.2,0.95,1,1
Network.2,0.951,1,1
Network.2,0.952,1,1
Network.2,0.953,1,1
Network.2,0.954,1,1
Network.2,0.955,1,1
Network.2,0.956,1,1
Network.2,0.957,1,1
Network.2,0.958,1,1
Network.2,0.959,1,1
Network.2,0.96,1,1
Network.2,0.961,1,1
Network.2,0.962,1,1
Network.2,0.963,1,1
Network.2,0.964,1,1
Network.2,0.965,1,1
Network.2,0.966,1,1
Network.2,0.967,1,1
Network.2,0.968,1,1
Network.2,0.969,1,1
Network.2,0.97,1,1
Network.2,0.971,1,1
Network.2,0.972,1,1
Network.2,0.973,1,1
Network.2,0.974,1,1
Network.2,0.975,1,1
Network.2,0.976,1,1
Network.2,0.977,1,1
Network.2,0.978,1,1
Network.2,0.979,1,1
Network.2,0.98,1,1
Network.2,0.981,1,1
Network.2,0.982,1,1
Network.2,0.983,1,1
Network.2,0.984,1,1
Network.2,0.985,1,1
Network.2,0.986,1,1
Network.2,0.987,1,1
Network.2,0.988,1,1
Network.2,0.989,1,1
Network.2,0.99,1,1
Network.2,0.991,1,1
Network.2,0.992,1,1
Network.2,0.993,1,1
Network.2,0.994,1,1
Network.2,0.995,1,1
Network.2,0.996,1,1
Network.2,0.997,1,1
Network.2,0.998,1,1
Network.2,0.999,1,1
Network.2,1,1,1
