"Sp","Betacov","R.Alb","R.Car3","R.Dal1","R.Far1","R.Gut1","R.Po2","R.Po3","R.Stock1","P.Alb","P.Car3","P.Dal1","P.Far1","P.Gut1","P.Po2","P.Po3","P.Stock1","Rank","PropRank","InSample"
"Glauconycteris argentata",0,0.165467625899281,0.31989247311828,0.996062992125984,0.992125984251969,0.315412186379928,NA,1,0.877076411960133,0.215131578947368,0.12950689783498,0.236974308485676,0.14821691939698,0.60569984514891,NA,0.159556978454616,0.0632579554958441,355.785714285714,0.666576810533653,1
"Lasiurus blossevillii",0,0.221993833504625,0.738351254480287,0.37007874015748,0.606299212598425,0.617383512544803,1,1,0.795443758898908,0.201447368421053,0.0302969143542332,0.654902891790269,0.15660503306383,0.32824727690666,0.2,0.159556978454616,0.0853730643368161,394,0.668693789023066,1
"Saccolaimus flaviventris",0,0.980472764645427,0.409498207885305,0.37007874015748,0.779527559055118,0.308243727598566,1,1,0.502135738016137,0.107236842105263,0.0971931506952292,0.654902891790269,0.154061521361961,0.610411846016989,0.2,0.159556978454616,0.165570321592963,364.125,0.668744592169754,1
"Myotis austroriparius",0,0.447070914696814,0.64426523297491,0.37007874015748,0.594488188976378,0.765232974910394,1,1,0.533459895586141,0.176578947368421,0.0451954330187138,0.654902891790269,0.156804309286102,0.227498276989383,0.2,0.159556978454616,0.157030048513715,394,0.669324493412765,1
"Natalus tumidirostris",0,0.886947584789311,0.82258064516129,0.494094488188976,0.413385826771654,0.917562724014337,0.36426116838488,0.60313315926893,0.88656858092074,0.124868421052632,0.021290423137783,0.606938045040307,0.221178791836168,0.115490415723293,0.4,0.181535000432638,0.060986297679749,517.25,0.673566772187515,1
"Myotis thysanodes",0,0.321685508735868,0.741039426523297,0.37007874015748,0.531496062992126,0.649641577060932,1,1,0.802088277171334,0.186710526315789,0.0293919251498649,0.654902891790269,0.157937892662717,0.308509815429301,0.2,0.159556978454616,0.0840879490925397,409.5,0.67700369908013,1
"Artibeus obscurus",1,0.816032887975334,0.568100358422939,0.856299212598425,0.952755905511811,0.845878136200717,NA,0.383812010443864,0.319886093972473,0.134605263157895,0.0563091875870683,0.403718736183378,0.150685176123282,0.161806185598585,NA,0.236480055377693,0.236499272964972,463.142857142857,0.677537800732223,1
"Myotis grisescens",0,0.474820143884892,0.663082437275986,0.37007874015748,0.582677165354331,0.692652329749104,1,1,0.664451827242525,0.174736842105263,0.0426803063575607,0.654902891790269,0.156950498827919,0.286479912905891,0.2,0.159556978454616,0.12201481695585,406.75,0.68097033045804,1
"Myotis albescens",0,0.206577595066804,0.71326164874552,0.37007874015748,0.610236220472441,0.596774193548387,1,1,0.973896535358329,0.204736842105263,0.0341851563451403,0.654902891790269,0.156585139927913,0.345483721773992,0.2,0.159556978454616,0.0258125166567429,409.375,0.68385311666862,1
"Eumops perotis",0,0.701438848920863,0.633512544802867,0.37007874015748,0.791338582677165,0.216845878136201,1,1,0.7593735168486,0.1475,0.0461537004630344,0.654902891790269,0.153854592947972,0.718496040172057,0.2,0.159556978454616,0.095327738681366,382.9375,0.684073513942897,1
"Histiotus velatus",0,0.372559095580678,0.708781362007168,0.37007874015748,0.641732283464567,0.655913978494624,1,1,0.762221167536782,0.181578947368421,0.0347251463239173,0.654902891790269,0.15598155899958,0.305510222103846,0.2,0.159556978454616,0.0947637003336706,410.3125,0.688910828405162,1
"Platyrrhinus lineatus",0,0.739979445015416,0.53405017921147,0.37007874015748,0.822834645669291,0.492831541218638,1,1,0.554342667299478,0.143026315789474,0.0664199809756168,0.654902891790269,0.153557822403916,0.447431670005616,0.2,0.159556978454616,0.151661723530037,386.25,0.689264652321472,1
"Miniopterus natalensis",0,0.55087358684481,0.834229390681004,0.726377952755906,0.71259842519685,0.290322580645161,1,1,0.407214048410062,0.170921052631579,0.0205288097004774,0.474374651262539,0.155283531586243,0.629483605216909,0.2,0.159556978454616,0.204951204806043,365.3125,0.690201998066724,1
"Euderma maculatum",0,0.484583761562179,0.720430107526882,0.37007874015748,0.681102362204724,0.726702508960573,1,1,0.558139534883721,0.174473684210526,0.0332965379219722,0.654902891790269,0.15569147710907,0.26066362810657,0.2,0.159556978454616,0.15063104340828,409.8125,0.692629626911945,1
"Lasiurus seminolus",0,0.639260020554985,0.595878136200717,0.37007874015748,0.665354330708661,0.594982078853047,1,1,0.68343616516374,0.159078947368421,0.0517309608654875,0.654902891790269,0.155803267162598,0.346032329866939,0.2,0.159556978454616,0.116935419949064,408.875,0.693623683954829,1
"Chalinolobus morio",0,0.591983556012333,0.486559139784946,0.726377952755906,0.65748031496063,0.635304659498208,1,1,0.462268628381585,0.167894736842105,0.0771422261434773,0.474374651262539,0.155857477133618,0.3136430303325,0.2,0.159556978454616,0.17965032899353,375.4375,0.694996781424201,1
"Eptesicus diminutus",0,0.266187050359712,0.810035842293907,0.37007874015748,0.578740157480315,0.831541218637993,1,1,0.73469387755102,0.193947368421053,0.0223958584380558,0.654902891790269,0.156981657920224,0.171309214862565,0.2,0.159556978454616,0.101521236376679,430.375,0.698909610810053,1
"Myotis yumanensis",0,0.358684480986639,0.78584229390681,0.37007874015748,0.52755905511811,0.827956989247312,1,1,0.737541528239203,0.1825,0.0242938255620012,0.654902891790269,0.158143377907245,0.174623647432457,0.2,0.159556978454616,0.101159113549329,436.5,0.700957885956944,1
"Pipistrellus hesperus",0,0.419321685508736,0.75,0.37007874015748,0.728346456692913,0.815412186379928,1,1,0.53156146179402,0.178552631578947,0.0287635538316487,0.654902891790269,0.15507381593541,0.181721662872302,0.2,0.159556978454616,0.157675179265643,416.375,0.701840066316635,1
"Diphylla ecaudata",0,0.712230215827338,0.647849462365591,0.37007874015748,0.885826771653543,0.171146953405018,1,1,0.827717133364974,0.146184210526316,0.0449482259612037,0.654902891790269,0.152730941203528,0.805220426484813,0.2,0.159556978454616,0.0784774669465016,391.875,0.701856159596743,1
"Falsistrellus mackenziei",0,0.582219938335046,0.491039426523298,0.726377952755906,0.748031496062992,0.541218637992832,1,1,0.561936402467964,0.168815789473684,0.0768185632947791,0.474374651262539,0.154884664844282,0.400431725080368,0.2,0.159556978454616,0.149543281739687,377.75,0.706352981767255,1
"Corynorhinus townsendii",0,0.505652620760534,0.939964157706093,0.37007874015748,0.625984251968504,0.648745519713262,1,1,0.576174655908875,0.173421052631579,0.0119538994604389,0.654902891790269,0.156318687317618,0.308732456244081,0.2,0.159556978454616,0.144183490395372,432.75,0.708324993276844,1
"Pteropus neohibernicus",0,0.369989722507708,0.517921146953405,0.982283464566929,0.909448818897638,0.416666666666667,1,1,0.501186521120076,0.181710526315789,0.0704361579015288,0.241817834614271,0.151949168641361,0.528382276326388,0.2,0.159556978454616,0.165893555364354,343.5625,0.712187042589053,1
"Vespadelus regulus",0,0.623329907502569,0.488351254480287,0.726377952755906,0.622047244094488,0.697132616487455,1,1,0.564784053156146,0.164210526315789,0.0769846844231342,0.474374651262539,0.156408275019444,0.283376186099344,0.2,0.159556978454616,0.14874718136221,400.5,0.715252878559606,1
"Myotis levis",0,0.282631038026721,0.864695340501792,0.37007874015748,0.649606299212598,0.877240143369176,1,1,0.682486948267679,0.191052631578947,0.0177435408385473,0.654902891790269,0.155899696592264,0.137757396403601,0.2,0.159556978454616,0.117495408070716,441.75,0.715842313691931,1
"Dobsonia anderseni",0,0.345323741007194,0.64336917562724,0.982283464566929,0.543307086614173,0.622759856630824,1,1,0.594209776934029,0.183421052631579,0.045202460844886,0.241817834614271,0.157596047231311,0.325634620369782,0.2,0.159556978454616,0.140881558720214,387.4375,0.716406637672549,1
"Lasiurus borealis",0,0.624871531346352,0.652329749103943,0.37007874015748,0.677165354330709,0.510752688172043,1,1,0.902705268153773,0.163157894736842,0.0441889302523707,0.654902891790269,0.155700584328422,0.4283463618688,0.2,0.159556978454616,0.0567609520533826,432.5,0.717237916408037,1
"Lasiurus xanthinus",0,0.396711202466598,0.731182795698925,0.37007874015748,0.759842519685039,0.812724014336918,1,1,0.681537731371618,0.179868421052632,0.0315956361248152,0.654902891790269,0.154477642103498,0.183718412244466,0.2,0.159556978454616,0.117779023898112,431.375,0.719009625464572,1
"Histiotus montanus",0,0.328365878725591,0.808243727598566,0.37007874015748,0.598425196850394,0.801075268817204,1,1,0.881822496440437,0.186315789473684,0.0224216966529964,0.654902891790269,0.156724814787119,0.193692421111976,0.2,0.159556978454616,0.0618642061460182,453.4375,0.723501413573709,1
"Diaemus youngi",0,0.805755395683453,0.689964157706093,0.37007874015748,0.874015748031496,0.200716845878136,1,1,0.865685809207404,0.135526315789474,0.0377698129300537,0.654902891790269,0.153070965738791,0.754617510390246,0.2,0.159556978454616,0.0673826463200607,417.875,0.725777087083008,1
"Myotis davidii",0,0.348406988694759,0.901433691756272,0.726377952755906,0.653543307086614,0.39336917562724,1,1,0.792596108210726,0.183157894736842,0.0148223295795446,0.474374651262539,0.155898727200907,0.556948793756565,0.2,0.159556978454616,0.0857537743334,413.3125,0.72696590301644,1
"Myotis macropus",0,0.34224049331963,0.770609318996416,0.726377952755906,0.696850393700787,0.742831541218638,1,1,0.545799715234931,0.183815789473684,0.0267735082384809,0.474374651262539,0.15541531520755,0.246506989901567,0.2,0.159556978454616,0.153885184755469,411.9375,0.728088676903288,1
"Myotis californicus",0,0.491778006166495,0.778673835125448,0.37007874015748,0.55511811023622,0.78494623655914,1,1,0.84765068818225,0.174210526315789,0.0249709623452597,0.654902891790269,0.157461415470687,0.210058966744768,0.2,0.159556978454616,0.0712025540534861,461.0625,0.728530702053379,1
"Lasiurus egregius",0,0.260020554984584,0.826164874551971,0.37007874015748,0.590551181102362,0.806451612903226,1,1,0.981490270526815,0.195,0.0208279794882975,0.654902891790269,0.156832978683826,0.189867754693168,0.2,0.159556978454616,0.0178398404045617,461.25,0.729344654278305,1
"Nycteris nana",0,0.650565262076053,0.297491039426523,0.950787401574803,0.988188976377953,0.46505376344086,NA,1,0.78500237304224,0.155263157894737,0.140829446120962,0.317299235934557,0.148278341864101,0.480256286733932,NA,0.159556978454616,0.0873976825405137,427.857142857143,0.733869830848348,1
"Leptonycteris nivalis",0,0.83967112024666,0.561827956989247,0.37007874015748,0.767716535433071,0.508960573476703,1,1,0.839107736117703,0.130789473684211,0.058221935538238,0.654902891790269,0.15434827951173,0.43045576388297,0.2,0.159556978454616,0.074628575711336,440.25,0.735920332802608,1
"Sturnira ludovici",0,0.811408016443988,0.370967741935484,0.911417322834646,0.996062992125984,0.224910394265233,NA,1,0.838158519221642,0.135131578947368,0.105297454868334,0.385306862974775,0.148207125463861,0.708334439464347,NA,0.159556978454616,0.074938183351584,430.5,0.736132140975282,1
"Miniopterus australis",0,0.659815005138746,0.807347670250896,0.726377952755906,0.81496062992126,0.441756272401434,1,1,0.449928808732795,0.152368421052632,0.0224355444587437,0.474374651262539,0.153596087356902,0.503117966603739,0.2,0.159556978454616,0.184609735441264,404.8125,0.73752329240013,1
"Artibeus toltecus",0,0.763617677286742,0.435483870967742,0.602362204724409,0.838582677165354,0.486559139784946,1,1,0.782154722354058,0.140789473684211,0.0889456902876426,0.532659131402882,0.153480321229523,0.454473756624405,0.2,0.159556978454616,0.0877368690633158,412.375,0.738595036535406,1
"Vespadelus baverstocki",0,0.549845837615622,0.583333333333333,0.726377952755906,0.751968503937008,0.738351254480287,1,1,0.58186995728524,0.171052631578947,0.0540406232379282,0.474374651262539,0.154872944484627,0.250568200963129,0.2,0.159556978454616,0.142932705308722,416.9375,0.741468354925924,1
"Myotis leibii",0,0.603802672147996,0.67741935483871,0.37007874015748,0.763779527559055,0.768817204301075,1,1,0.849549121974371,0.166710526315789,0.0404333457662113,0.654902891790269,0.154466745924062,0.225817782015613,0.2,0.159556978454616,0.0710450148887195,465.1875,0.754180827622336,1
"Chrotopterus auritus",0,0.829907502569373,0.888888888888889,0.37007874015748,0.78740157480315,0.252688172043011,1,1,0.926435690555292,0.132105263157895,0.0155916352969285,0.654902891790269,0.15390016104165,0.666233151448273,0.2,0.159556978454616,0.0478397460877574,461.0625,0.756925071127149,1
"Diclidurus albus",0,0.904419321685509,0.663978494623656,0.37007874015748,0.732283464566929,0.524193548387097,1,1,0.88561936402468,0.122368421052632,0.0420028648878533,0.654902891790269,0.155052080780986,0.417610807167804,0.2,0.159556978454616,0.0613404416434132,469.5,0.760071616680669,1
"Sturnira tildae",0,0.746145940390545,0.545698924731183,0.602362204724409,0.964566929133858,0.419354838709677,1,1,0.828666350261035,0.142105263157895,0.0630617354371001,0.532659131402882,0.150188290025985,0.523878003376114,0.2,0.159556978454616,0.0776131325090041,426.375,0.763349398493838,1
"Vampyrodes caraccioli",0,0.654676258992806,0.53494623655914,0.96259842519685,1,0.498207885304659,NA,1,0.736592311343142,0.154473684210526,0.066368299758331,0.300488109478912,0.148122255363882,0.441107522947026,NA,0.159556978454616,0.101183607166017,465.142857142857,0.769574445342371,1
"Myotis chiloensis",0,0.534943473792395,0.944444444444444,0.37007874015748,0.570866141732283,0.991935483870968,1,1,0.779307071665876,0.171973684210526,0.0114756512811882,0.654902891790269,0.157298848644,0.0500692763047407,0.2,0.159556978454616,0.0896736445974994,509.8125,0.773946919457931,1
"Myotis evotis",0,0.479445015416238,0.956989247311828,0.37007874015748,0.736220472440945,0.865591397849462,1,1,0.811580446131941,0.174605263157895,0.00999396748975334,0.654902891790269,0.154960973325321,0.147958889888541,0.2,0.159556978454616,0.0822964291834353,496.6875,0.777488164913487,1
"Rhynchonycteris naso",0,0.856115107913669,0.71505376344086,0.911417322834646,0.511811023622047,0.695340501792115,NA,1,0.757475083056478,0.128684210526316,0.0340234849056197,0.385306862974775,0.158784283680523,0.284709281681736,NA,0.159556978454616,0.0958865436339392,536.857142857143,0.778173257522831,1
"Lonchorhina aurita",0,0.73021582733813,0.865591397849462,0.726377952755906,0.940944881889764,0.305555555555556,1,1,0.710014238253441,0.144078947368421,0.0177243210061923,0.474374651262539,0.150869374187838,0.611574224042802,0.2,0.159556978454616,0.110282470773945,440.75,0.784837481705282,1
"Pteropus admiralitatum",0,0.379753340184995,0.668458781362007,0.982283464566929,0.846456692913386,0.674731182795699,1,1,0.752728998576175,0.181184210526316,0.0415873095094546,0.241817834614271,0.1533238191565,0.297914672130471,0.2,0.159556978454616,0.0973649886952032,432.875,0.788051557549899,1
"Natalus stramineus",0,0.989722507708119,0.594086021505376,0.602362204724409,0.948818897637795,0.413978494623656,1,1,0.768865685809207,0.104605263157895,0.0519773018434244,0.532659131402882,0.15081702170976,0.531627956078542,0.2,0.159556978454616,0.0935452089009058,453.625,0.78972922650107,1
"Eumops patagonicus",0,0.805755395683453,0.844982078853047,0.37007874015748,0.803149606299213,0.957885304659498,1,1,0.602752728998576,0.135526315789474,0.0192807712286518,0.654902891790269,0.153685510163383,0.0867706941019974,0.2,0.159556978454616,0.139705298987371,508.25,0.798075481831408,1
"Leptonycteris curasoae",0,0.743576567317574,0.741935483870968,0.37007874015748,0.905511811023622,0.724014336917563,1,1,0.899857617465591,0.1425,0.0293318826814031,0.654902891790269,0.152012328204958,0.262117354715154,0.2,0.159556978454616,0.0580187664163665,496.0625,0.7981218195941,1
"Micronycteris megalotis",0,0.680883864337102,0.979390681003584,0.37007874015748,0.669291338582677,0.767025089605735,1,1,0.972947318462269,0.149078947368421,0.00632576204642583,0.654902891790269,0.15575056077331,0.227430170349827,0.2,0.159556978454616,0.0269475878764654,529.6875,0.804952129018606,1
"Vespadelus pumilus",0,0.578108941418294,0.776881720430108,0.602362204724409,0.933070866141732,0.74820788530466,1,1,0.806834361651637,0.168947368421053,0.0250904441175565,0.532659131402882,0.151106873407739,0.240645391501236,0.2,0.159556978454616,0.0828376012219968,480.1875,0.805683247458855,1
"Sturnira erythromos",0,0.742034943473792,0.530465949820789,0.726377952755906,0.854330708661417,0.744623655913978,1,1,0.861888941623161,0.142631578947368,0.0672102803734921,0.474374651262539,0.153239381010573,0.24595508917775,0.2,0.159556978454616,0.06769369481444,473.9375,0.80746526903113,1
"Molossops neglectus",0,0.756423432682426,0.887992831541219,0.37007874015748,0.704724409448819,0.884408602150538,1,1,0.864736592311343,0.141447368421053,0.0155936843128137,0.654902891790269,0.155374216556714,0.134833993300398,0.2,0.159556978454616,0.067407463895691,529.375,0.808545576036478,1
"Anoura caudifer",0,0.705549845837616,0.804659498207885,0.726377952755906,0.850393700787402,0.639784946236559,1,1,0.803986710963455,0.146973684210526,0.0226996673957984,0.474374651262539,0.153258452392137,0.311457631024042,0.2,0.159556978454616,0.0837102205272883,485.375,0.816344081848603,1
"Macrotus californicus",0,0.89311408016444,0.948924731182796,0.37007874015748,0.799212598425197,0.755376344086022,1,1,0.781205505457997,0.124210526315789,0.0109892818559217,0.654902891790269,0.153777706249779,0.235000673513309,0.2,0.159556978454616,0.088773581994582,528.5,0.818488999934241,1
"Glossophaga longirostris",0,0.762589928057554,0.871863799283154,0.37007874015748,0.834645669291339,0.848566308243728,1,1,0.879924062648315,0.140921052631579,0.017060732887911,0.654902891790269,0.153533250453557,0.161042825421815,0.2,0.159556978454616,0.0624633648948035,529,0.820958563460196,1
"Glossophaga morenoi",0,0.795991778006166,0.757168458781362,0.37007874015748,0.913385826771654,0.829749103942652,1,1,0.934029425723778,0.136184210526316,0.0277782409120971,0.654902891790269,0.15181519196692,0.173316785901636,0.2,0.159556978454616,0.0442930208777309,524.0625,0.825050416672887,1
"Mimon crenulatum",0,0.734840698869476,0.961469534050179,0.602362204724409,0.937007874015748,0.469534050179211,1,1,0.951115329852871,0.143421052631579,0.00964459921155442,0.532659131402882,0.150905821650847,0.47585717826503,0.2,0.159556978454616,0.0386605848783541,505.25,0.832041211461487,1
"Lophostoma silvicolum",0,0.669064748201439,0.946236559139785,0.96259842519685,0.984251968503937,0.346774193548387,NA,1,0.918841955386806,0.150789473684211,0.0112155540887074,0.300488109478912,0.148527290575905,0.579402208839649,NA,0.159556978454616,0.0515505519274983,535.428571428571,0.832538264282458,1
"Pteropus capistratus",0,0.430626927029805,0.758960573476703,0.982283464566929,0.881889763779528,0.885304659498208,1,1,0.730897009966777,0.177763157894737,0.0275864005902334,0.241817834614271,0.152738781358582,0.134680225117509,0.2,0.159556978454616,0.102952303195321,479.3125,0.833745299789744,1
"Carollia subrufa",0,0.823741007194245,0.560035842293907,0.911417322834646,0.960629921259842,0.787634408602151,NA,1,0.831514000949217,0.133157894736842,0.0583162026646357,0.385306862974775,0.150203540063103,0.2079377065131,NA,0.159556978454616,0.0757843158503579,549.785714285714,0.839281786162001,1
"Lichonycteris obscura",0,0.834532374100719,0.616487455197133,0.726377952755906,0.858267716535433,0.782258064516129,1,1,0.933080208827717,0.131315789473684,0.0491509627622323,0.474374651262539,0.153187772902733,0.21080888900437,0.2,0.159556978454616,0.0445355350743659,511.9375,0.84387547149163,1
"Mesophylla macconnelli",0,0.699383350462487,0.681899641577061,0.726377952755906,0.877952755905512,0.887992831541219,1,1,0.897959183673469,0.147631578947368,0.0394274431577444,0.474374651262539,0.152751162894532,0.133728260105631,0.2,0.159556978454616,0.0584029301703982,515.375,0.846445714489457,1
"Mystacina tuberculata",0,0.969167523124358,0.955197132616487,0.726377952755906,0.901574803149606,0.669354838709677,1,1,0.572377788324632,0.109736842105263,0.0102646685300418,0.474374651262539,0.152054057826528,0.299154537488122,0.2,0.159556978454616,0.145302874445784,513.6875,0.849256254835083,1
"Glossophaga commissarisi",0,0.73021582733813,0.806451612903226,0.911417322834646,0.976377952755906,0.683691756272401,NA,1,0.921689606074988,0.144078947368421,0.0225521030913419,0.385306862974775,0.148726419585127,0.291633789966381,NA,0.159556978454616,0.0508792733477937,573.642857142857,0.861406296882757,1
"Lonchophylla robusta",0,0.760534429599178,0.939068100358423,0.96259842519685,0.980314960629921,0.807347670250896,NA,1,0.826767916468913,0.141184210526316,0.0121179050469567,0.300488109478912,0.148543471423624,0.189546230844991,NA,0.159556978454616,0.0785136992551362,606.428571428571,0.896661643214883,1
