"","Sp","Count"
"713","Tonatia_saurophila",0.1186
"714","Furipterus_horrens",0.1185
"715","Sturnira_luisi",0.1184
"716","Tadarida_brasiliensis",0.1183
"717","Felis_chaus",0.118
"718","Carollia_brevicauda",0.1179
"719","Pteronotus_personatus",0.1178
"720","Chiroderma_trinitatum",0.1177
"721","Sturnira_erythromos",0.1177
"722","Uroderma_magnirostrum",0.1177
"723","Platyrrhinus_aurarius",0.1176
"724","Platyrrhinus_vittatus",0.1175
"725","Tadarida_lobata",0.1175
"726","Artibeus_anderseni",0.1174
"727","Coelops_robinsoni",0.1174
"728","Nyctinomops_macrotis",0.1174
"729","Carollia_castanea",0.1173
"730","Lampronycteris_brachyotis",0.1173
"731","Nycteris_major",0.1173
"732","Chiroderma_doriae",0.1171
"733","Eumops_trumbulli",0.1171
"734","Lonchorhina_aurita",0.1169
"735","Cynomops_paranus",0.1167
"736","Choeroniscus_godmani",0.1164
"737","Sturnira_tildae",0.1164
"738","Lophostoma_schulzi",0.1163
"739","Anoura_geoffroyi",0.1162
"740","Paguma_larvata",0.1161
"741","Nycteris_gambiensis",0.116
"742","Platymops_setiger",0.116
"743","Sturnira_bogotensis",0.116
"744","Eumops_auripendulus",0.1159
"745","Leptonycteris_curasoae",0.1159
"746","Eumops_hansae",0.1158
"747","Hipposideros_curtus",0.1158
"748","Phyllostomus_elongatus",0.1158
"749","Pygoderma_bilabiatum",0.1158
"750","Viverra_zibetha",0.1157
"751","Martes_foina",0.1153
"752","Rusa_unicolor",0.1153
"753","Molossus_molossus",0.1152
"754","Thyroptera_discifera",0.1152
"755","Uroderma_bilobatum",0.1152
"756","Phyllostomus_latifolius",0.1151
"757","Glossophaga_soricina",0.1149
"758","Mimon_cozumelae",0.1149
"759","Cheiromeles_parvidens",0.1147
"760","Nycteris_javanica",0.1147
"761","Paradoxurus_hermaphroditus",0.1147
"762","Glossophaga_longirostris",0.1146
"763","Lonchophylla_robusta",0.1146
"764","Mops_sarasinorum",0.1146
"765","Cynomops_abrasus",0.1144
"766","Micromys_minutus",0.1142
"767","Nycteris_woodi",0.1142
"768","Rhinopoma_muscatellum",0.1142
"769","Eumops_dabbenei",0.114
"770","Lonchorhina_orinocensis",0.114
"771","Artibeus_gnomus",0.1139
"772","Artibeus_watsoni",0.1139
"773","Molossops_neglectus",0.1139
"774","Phylloderma_stenops",0.1139
"775","Artibeus_toltecus",0.1138
"776","Cuon_alpinus",0.1137
"777","Molossus_sinaloae",0.1136
"778","Desmodus_rotundus",0.1131
"779","Vampyressa_brocki",0.1131
"780","Miniopterus_shortridgei",0.1129
"781","Sturnira_bidens",0.1129
"782","Thyroptera_tricolor",0.1129
"783","Vampyressa_melissa",0.1129
"784","Felis_silvestris",0.1128
"785","Noctilio_leporinus",0.1128
"786","Platyrrhinus_infuscus",0.1128
"787","Pteronotus_davyi",0.1128
"788","Rattus_tanezumi",0.1128
"789","Sturnira_magna",0.1128
"790","Viverricula_indica",0.1128
"791","Micronycteris_minuta",0.1126
"792","Molossops_temminckii",0.1124
"793","Hipposideros_obscurus",0.1123
"794","Leptonycteris_yerbabuenae",0.1123
"795","Artibeus_lituratus",0.1121
"796","Phyllostomus_hastatus",0.1121
"797","Artibeus_fimbriatus",0.1119
"798","Vampyressa_nymphaea",0.1117
"799","Molossus_currentium",0.1116
"800","Artibeus_aztecus",0.1115
"801","Diaemus_youngi",0.1114
"802","Noctilio_albiventris",0.1114
"803","Eumops_maurus",0.1113
"804","Platyrrhinus_dorsalis",0.1113
"805","Suncus_etruscus",0.1112
"806","Trachops_cirrhosus",0.1112
"807","Herpestes_urva",0.111
"808","Sturnira_ludovici",0.111
"809","Aonyx_cinerea",0.1109
"810","Macrophyllum_macrophyllum",0.1109
"811","Artibeus_obscurus",0.1108
"812","Artibeus_phaeotis",0.1106
"813","Mops_leucostigma",0.1106
"814","Rattus_nitidus",0.1106
"815","Mustela_kathiah",0.1105
"816","Eumops_underwoodi",0.1103
"817","Macrotus_waterhousii",0.1103
"818","Tonatia_bidens",0.1103
"819","Phyllostomus_discolor",0.1102
"820","Miniopterus_tristis",0.1101
"821","Platyrrhinus_recifinus",0.11
"822","Choeronycteris_mexicana",0.1098
"823","Rattus_norvegicus",0.1097
"824","Triaenops_rufus",0.1097
"825","Molossus_rufus",0.1095
"826","Chrotopterus_auritus",0.1094
"827","Hipposideros_halophyllus",0.1094
"828","Artibeus_inopinatus",0.1093
"829","Cynomops_planirostris",0.1093
"830","Niviventer_fulvescens",0.1093
"831","Prionodon_pardicolor",0.109
"832","Sturnira_oporaphilum",0.109
"833","Berylmys_bowersi",0.1089
"834","Stenoderma_rufum",0.1089
"835","Lophostoma_evotis",0.1087
"836","Eumops_patagonicus",0.1086
"837","Vampyressa_pusilla",0.1086
"838","Chaerephon_jobensis",0.1085
"839","Rattus_andamanensis",0.1085
"840","Glossophaga_morenoi",0.1084
"841","Carollia_subrufa",0.1083
"842","Eumops_glaucinus",0.1081
"843","Brachyphylla_cavernarum",0.1077
"844","Mops_petersoni",0.1074
"845","Ectophylla_alba",0.1073
"846","Carollia_perspicillata",0.1071
"847","Rhynchonycteris_naso",0.1071
"848","Neofelis_nebulosa",0.107
"849","Mormopterus_beccarii",0.1069
"850","Scleronycteris_ega",0.1069
"851","Capricornis_milneedwardsii",0.1068
"852","Hipposideros_papua",0.1068
"853","Leptonycteris_nivalis",0.1068
"854","Saccopteryx_canescens",0.1067
"855","Artibeus_fraterculus",0.1066
"856","Phyllonycteris_poeyi",0.1063
"857","Nyctinomops_femorosaccus",0.106
"858","Nyctinomops_laticaudatus",0.1059
"859","Otomops_wroughtoni",0.1057
"860","Helarctos_malayanus",0.1056
"861","Apodemus_agrarius",0.1055
"862","Ardops_nichollsi",0.1055
"863","Artibeus_hirsutus",0.1055
"864","Glossophaga_leachii",0.1055
"865","Saccopteryx_leptura",0.1054
"866","Peropteryx_kappleri",0.1053
"867","Lonchophylla_hesperia",0.1052
"868","Arctictis_binturong",0.1049
"869","Platyrrhinus_umbratus",0.1049
"870","Glyphonycteris_behnii",0.1047
"871","Platyrrhinus_chocoensis",0.1047
"872","Miniopterus_minor",0.1046
"873","Hipposideros_maggietaylorae",0.1045
"874","Mus_pahari",0.1044
"875","Hipposideros_sumbae",0.1043
"876","Lichonycteris_obscura",0.1042
"877","Ariteus_flavescens",0.104
"878","Macroderma_gigas",0.104
"879","Mops_niangarae",0.104
"880","Neonycteris_pusilla",0.104
"881","Hipposideros_pygmaeus",0.1039
"882","Platalina_genovensium",0.1039
"883","Sturnira_aratathomasi",0.1039
"884","Cyttarops_alecto",0.1038
"885","Manis_pentadactyla",0.1037
"886","Rhinophylla_alethina",0.1037
"887","Lonchorhina_marinkellei",0.1036
"888","Hipposideros_muscinus",0.1034
"889","Hipposideros_pelingensis",0.1034
"890","Otomops_formosus",0.1034
"891","Hipposideros_stenotis",0.1031
"892","Naemorhedus_griseus",0.103
"893","Arctogalidia_trivirgata",0.1029
"894","Lutrogale_perspicillata",0.1029
"895","Sturnira_mordax",0.1027
"896","Diclidurus_scutatus",0.1026
"897","Monophyllus_redmani",0.1025
"898","Musonycteris_harrisoni",0.1024
"899","Brachyphylla_nana",0.1023
"900","Lonchorhina_fernandezi",0.1023
"901","Cynomops_mexicanus",0.1022
"902","Hipposideros_camerunensis",0.1022
"903","Hipposideros_marisae",0.1021
"904","Choeroniscus_periosus",0.102
"905","Pteronotus_macleayii",0.102
"906","Erophylla_bombifrons",0.1019
"907","Hipposideros_calcaratus",0.1019
"908","Hipposideros_durgadasi",0.1018
"909","Sturnira_thomasi",0.1017
"910","Hipposideros_thomensis",0.1015
"911","Peropteryx_macrotis",0.1014
"912","Hipposideros_semoni",0.1013
"913","Mus_caroli",0.1013
"914","Natalus_tumidirostris",0.1013
"915","Rattus_exulans",0.1012
"916","Diclidurus_albus",0.1011
"917","Mustela_sibirica",0.1009
"918","Saccopteryx_bilineata",0.1009
"919","Bandicota_indica",0.1008
"920","Lonchophylla_mordax",0.1008
"921","Chaerephon_solomonis",0.1007
"922","Miniopterus_majori",0.1007
"923","Crocidura_attenuata",0.1006
"924","Erophylla_sezekorni",0.1006
"925","Hylonycteris_underwoodi",0.1006
"926","Peropteryx_leucoptera",0.1006
"927","Canis_lupus",0.1005
"928","Hipposideros_coxi",0.1004
"929","Pardofelis_marmorata",0.1004
"930","Cormura_brevirostris",0.1002
"931","Hipposideros_inornatus",0.1002
"932","Macrotus_californicus",0.1002
"933","Mellivora_capensis",0.1002
"934","Phyllops_falcatus",0.1001
"935","Hipposideros_lamottei",0.0998
"936","Lonchophylla_bokermanni",0.0998
"937","Saccopteryx_gymnura",0.0997
"938","Centronycteris_centralis",0.0994
"939","Melogale_moschata",0.0994
"940","Melogale_personata",0.0994
"941","Molossus_barnesi",0.0994
"942","Mormopterus_kalinowskii",0.0994
"943","Suncus_murinus",0.0993
"944","Diclidurus_isabellus",0.0992
"945","Tadarida_australis",0.0991
"946","Hipposideros_coronatus",0.099
"947","Taphozous_hildegardeae",0.099
"948","Leopoldamys_edwardsi",0.0989
"949","Hipposideros_crumeniferus",0.0988
"950","Herpestes_javanicus",0.0986
"951","Centronycteris_maximiliani",0.0984
"952","Lonchophylla_handleyi",0.0984
"953","Maxomys_surifer",0.0984
"954","Hipposideros_macrobullatus",0.0982
"955","Mormopterus_norfolkensis",0.098
"956","Taphozous_hamiltoni",0.098
"957","Arctonyx_collaris",0.0979
"958","Chaerephon_gallagheri",0.0979
"959","Triaenops_furculus",0.0979
"960","Sturnira_nana",0.0978
"961","Crocidura_fuliginosa",0.0977
"962","Otomops_madagascariensis",0.0977
"963","Genetta_genetta",0.0976
"964","Lonchophylla_dekeyseri",0.0975
"965","Mosia_nigrescens",0.0975
"966","Rattus_losea",0.0975
"967","Mormopterus_doriae",0.0973
"968","Hipposideros_demissus",0.0972
"969","Mustela_strigidorsa",0.0972
"970","Nyctiellus_lepidus",0.0972
"971","Hipposideros_corynophyllus",0.0971
"972","Miniopterus_manavi",0.0966
"973","Hipposideros_commersoni",0.0965
"974","Monophyllus_plethodon",0.0965
"975","Eumops_bonariensis",0.0964
"976","Anthops_ornatus",0.0963
"977","Amorphochilus_schnablii",0.0962
"978","Miniopterus_paululus",0.0962
"979","Mormopterus_minutus",0.0962
"980","Elaphodus_cephalophus",0.0961
"981","Hyaena_hyaena",0.0961
"982","Molossops_aequatorianus",0.0961
"983","Mormopterus_loriae",0.0961
"984","Mimon_koepckeae",0.096
"985","Mormopterus_jugularis",0.096
"986","Chiroderma_improvisum",0.0958
"987","Diclidurus_ingens",0.0958
"988","Mormopterus_planiceps",0.0957
"989","Triaenops_auritus",0.0957
"990","Herpestes_ichneumon",0.0956
"991","Rattus_pyctoris",0.0955
"992","Vandeleuria_oleracea",0.0955
"993","Viverra_megaspila",0.0953
"994","Moschus_berezovskii",0.0952
"995","Craseonycteris_thonglongyai",0.095
"996","Hipposideros_dinops",0.095
"997","Taphozous_georgianus",0.0949
"998","Chiropodomys_gliroides",0.0948
"999","Mormopterus_acetabulosus",0.0947
"1000","Panthera_tigris",0.0947
"1001","Balantiopteryx_plicata",0.0946
"1002","Rhinonicteris_aurantia",0.0943
"1003","Leopoldamys_sabanus",0.0942
"1004","Tadarida_kuboriensis",0.0938
"1005","Rattus_argentiventer",0.0937
"1006","Catopuma_temminckii",0.0936
"1007","Meles_leucurus",0.0935
"1008","Apodemus_flavicollis",0.0934
"1009","Muntiacus_reevesi",0.0934
"1010","Rhizomys_pruinosus",0.0932
"1011","Bandicota_bengalensis",0.093
"1012","Apodemus_draco",0.0925
"1013","Molossus_aztecus",0.0923
"1014","Mormopterus_phrudus",0.0923
"1015","Balantiopteryx_io",0.0921
"1016","Hipposideros_wollastoni",0.0919
"1017","Mystacina_tuberculata",0.0919
"1018","Tomopeas_ravus",0.0919
"1019","Otomops_papuensis",0.0918
"1020","Mustela_eversmanii",0.0914
"1021","Apodemus_sylvaticus",0.0912
"1022","Saccolaimus_flaviventris",0.091
"1023","Chaerephon_bregullae",0.0908
"1024","Aselliscus_tricuspidatus",0.0907
"1025","Taphozous_achates",0.0906
"1026","Emballonura_atrata",0.0905
"1027","Nycteris_vinsoni",0.0902
"1028","Hylomys_suillus",0.09
"1029","Mus_cookii",0.09
"1030","Niviventer_confucianus",0.0896
"1031","Meles_meles",0.0895
"1032","Saccolaimus_mixtus",0.0895
"1033","Apodemus_peninsulae",0.0892
"1034","Natalus_jamaicensis",0.0892
"1035","Taphozous_kapalgensis",0.0892
"1036","Emballonura_beccarii",0.0891
"1037","Natalus_primus",0.089
"1038","Taphozous_australis",0.089
"1039","Chilonatalus_tumidifrons",0.0889
"1040","Mormoops_blainvillei",0.0889
"1041","Miniopterus_macrocneme",0.0887
"1042","Nycteris_madagascariensis",0.0885
"1043","Mustela_nivalis",0.0884
"1044","Mustela_putorius",0.0883
"1045","Tragulus_kanchil",0.0883
"1046","Caracal_caracal",0.0881
"1047","Pteronotus_parnellii",0.0881
"1048","Rattus_tiomanicus",0.088
"1049","Taphozous_hilli",0.088
"1050","Chimarrogale_himalayica",0.0879
"1051","Myzopoda_aurita",0.0872
"1052","Balantiopteryx_infusca",0.0871
"1053","Peropteryx_trinitatis",0.0871
"1054","Natalus_major",0.0869
"1055","Apodemus_chevrieri",0.0866
"1056","Eothenomys_melanogaster",0.0866
"1057","Pteronotus_quadridens",0.0865
"1058","Lynx_lynx",0.0864
"1059","Nycteris_parisii",0.0862
"1060","Chilonatalus_micropus",0.0861
"1061","Capreolus_capreolus",0.086
"1062","Taphozous_troughtoni",0.086
"1063","Hapalomys_delacouri",0.0858
"1064","Natalus_stramineus",0.0856
"1065","Emballonura_furax",0.0851
"1066","Manis_javanica",0.0851
"1067","Emballonura_raffrayana",0.085
"1068","Niviventer_tenaster",0.0848
"1069","Miniopterus_robustior",0.0846
"1070","Apodemus_uralensis",0.0844
"1071","Mustela_altaica",0.0844
"1072","Ursus_arctos",0.0844
"1073","Maxomys_whiteheadi",0.0842
"1074","Capreolus_pygargus",0.0841
"1075","Martes_martes",0.084
"1076","Crocidura_vorax",0.0836
"1077","Mustela_lutreola",0.0835
"1078","Canis_adustus",0.0834
"1079","Cervus_elaphus",0.0834
"1080","Civettictis_civetta",0.0832
"1081","Maxomys_rajah",0.0829
"1082","Mus_spicilegus",0.0829
"1083","Anourosorex_squamipes",0.0827
"1084","Miniopterus_fuscus",0.0827
"1085","Bandicota_savilei",0.0825
"1086","Mus_booduga",0.0824
"1087","Niviventer_cremoriventer",0.0824
"1088","Manis_crassicaudata",0.0822
"1089","Berylmys_berdmorei",0.0821
"1090","Erinaceus_roumanicus",0.082
"1091","Vormela_peregusna",0.082
"1092","Emballonura_dianae",0.0819
"1093","Niviventer_langbianis",0.0819
"1094","Petaurista_elegans",0.0818
"1095","Chiromyscus_chiropus",0.0814
"1096","Emballonura_semicaudata",0.0812
"1097","Petaurista_petaurista",0.0812
"1098","Ichneumia_albicauda",0.0812
"1099","Ourebia_ourebi",0.0811
"1100","Mus_shortridgei",0.0809
"1101","Rhizomys_sumatrensis",0.0809
"1102","Chrotogale_owstoni",0.0807
"1103","Hystrix_brachyura",0.0807
"1104","Muntiacus_rooseveltorum",0.0803
"1105","Mus_macedonicus",0.0803
"1106","Typhlomys_cinereus",0.08
"1107","Mus_minutoides",0.0799
"1108","Viverra_tangalunga",0.0796
"1109","Microtus_fortis",0.0795
"1110","Dama_dama",0.0794
"1111","Mus_cervicolor",0.0794
"1112","Petaurista_philippensis",0.0793
"1113","Rhizomys_sinensis",0.0792
"1114","Mastomys_natalensis",0.0789
"1115","Lemniscomys_striatus",0.0786
"1116","Mus_spretus",0.0786
"1117","Sundamys_muelleri",0.0785
"1118","Mustela_erminea",0.0784
"1119","Rattus_annandalei",0.0784
"1120","Mus_setulosus",0.0783
"1121","Vernaya_fulva",0.0783
"1122","Tragulus_napu",0.0781
"1123","Apodemus_witherbyi",0.078
"1124","Arvicanthis_niloticus",0.078
"1125","Hemigalus_derbyanus",0.078
"1126","Ailurus_fulgens",0.0779
"1127","Vulpes_corsac",0.0779
"1128","Dasymys_incomtus",0.0778
"1129","Genetta_maculata",0.0778
"1130","Arvicola_amphibius",0.0777
"1131","Aonyx_capensis",0.0776
"1132","Atherurus_macrourus",0.0776
"1133","Macaca_mulatta",0.0776
"1134","Ratufa_bicolor",0.0775
"1135","Zelotomys_hildegardeae",0.0774
"1136","Atilax_paludinosus",0.077
"1137","Lophuromys_sikapusi",0.0769
"1138","Mastomys_erythroleucus",0.0769
"1139","Mogera_insularis",0.0768
"1140","Chiropodomys_pusillus",0.0767
"1141","Prionodon_linsang",0.0765
"1142","Oenomys_hypoxanthus",0.0763
"1143","Cynogale_bennettii",0.0762
"1144","Ictonyx_striatus",0.0761
"1145","Lutra_sumatrana",0.0761
"1146","Canis_mesomelas",0.076
"1147","Microtus_arvalis",0.076
"1148","Kobus_ellipsiprymnus",0.0757
"1149","Mustela_nudipes",0.0757
"1150","Muntiacus_muntjak",0.0756
"1151","Potamochoerus_larvatus",0.0756
"1152","Crocidura_suaveolens",0.0753
"1153","Herpestes_brachyurus",0.0753
"1154","Uranomys_ruddi",0.0752
"1155","Mus_musculoides",0.0751
"1156","Lycaon_pictus",0.0749
"1157","Mus_terricolor",0.0749
"1158","Mus_saxicola",0.0748
"1159","Nesokia_indica",0.0748
"1160","Microtus_subterraneus",0.0747
"1161","Capricornis_thar",0.0746
"1162","Ondatra_zibethicus",0.0746
"1163","Ictonyx_libyca",0.0745
"1164","Oreotragus_oreotragus",0.0743
"1165","Leopoldamys_ciliatus",0.0742
"1166","Scaptonyx_fusicaudus",0.0742
"1167","Budorcas_taxicolor",0.0741
"1168","Eothenomys_miletus",0.0741
"1169","Mus_mahomet",0.0741
"1170","Niviventer_andersoni",0.074
"1171","Crocidura_indochinensis",0.0738
"1172","Erinaceus_amurensis",0.0738
"1173","Tragelaphus_scriptus",0.0738
"1174","Lenothrix_canus",0.0736
"1175","Pelomys_fallax",0.0736
"1176","Acinonyx_jubatus",0.0735
"1177","Grammomys_kuru",0.0735
"1178","Phacochoerus_africanus",0.0735
"1179","Berylmys_manipulus",0.0734
"1180","Bos_javanicus",0.0733
"1181","Cephalophus_silvicultor",0.0733
"1182","Crocuta_crocuta",0.0732
"1183","Hippotragus_equinus",0.0732
"1184","Otocyon_megalotis",0.0732
"1185","Niviventer_niviventer",0.073
"1186","Aethomys_hindei",0.0729
"1187","Lemniscomys_macculus",0.0727
"1188","Uropsilus_gracilis",0.0726
"1189","Golunda_ellioti",0.0725
"1190","Leptailurus_serval",0.0725
"1191","Tscherskia_triton",0.0725
"1192","Hydrictis_maculicollis",0.0724
"1193","Macaca_arctoides",0.0724
"1194","Crocidura_shantungensis",0.0723
"1195","Mus_tenellus",0.0723
"1196","Mus_triton",0.0723
"1197","Neomys_fodiens",0.0723
"1198","Philantomba_monticola",0.0723
"1199","Syncerus_caffer",0.0723
"1200","Sorex_araneus",0.0722
"1201","Macaca_assamensis",0.0721
"1202","Praomys_jacksoni",0.072
"1203","Nandinia_binotata",0.0719
"1204","Atelerix_albiventris",0.0718
"1205","Tupaia_belangeri",0.0716
"1206","Axis_porcinus",0.0715
"1207","Grammomys_dolichurus",0.0715
"1208","Hemiechinus_auritus",0.0715
"1209","Rattus_everetti",0.0715
"1210","Thallomys_paedulcus",0.0715
"1211","Apodemus_pallipes",0.0713
"1212","Lemniscomys_zebra",0.0713
"1213","Cannomys_badius",0.0708
"1214","Leopoldamys_neilli",0.0708
"1215","Pithecheir_parvus",0.0708
"1216","Apodemus_ponticus",0.0707
"1217","Stochomys_longicaudatus",0.0707
"1218","Vulpes_cana",0.0707
"1219","Hylomyscus_aeta",0.0706
"1220","Sus_barbatus",0.0706
"1221","Talpa_europaea",0.0706
"1222","Acomys_cineraceus",0.0705
"1223","Apodemus_latronum",0.0705
"1224","Helogale_parvula",0.0703
"1225","Proteles_cristata",0.0703
"1226","Apodemus_epimelas",0.0702
"1227","Hylomyscus_alleni",0.0702
"1228","Erinaceus_europaeus",0.0701
"1229","Lophuromys_flavopunctatus",0.0701
"1230","Redunca_redunca",0.0701
"1231","Alces_alces",0.07
"1232","Chodsigoa_parca",0.07
"1233","Niviventer_rapit",0.07
"1234","Poecilogale_albinucha",0.07
"1235","Crocidura_russula",0.0699
"1236","Maxomys_baeodon",0.0699
"1237","Mungos_mungo",0.0698
"1238","Aethomys_kaiseri",0.0697
"1239","Blarinella_griselda",0.0697
"1240","Rattus_colletti",0.0697
"1241","Sylvicapra_grimmia",0.0696
"1242","Hybomys_univittatus",0.0695
"1243","Pseudois_nayaur",0.0692
"1244","Dremomys_rufigenis",0.069
"1245","Sundamys_infraluteus",0.0689
"1246","Apodemus_mystacinus",0.0689
"1247","Chiropodomys_muroides",0.0689
"1248","Microtus_agrestis",0.0689
"1249","Niviventer_fraternus",0.0689
"1250","Tamiops_maritimus",0.0689
"1251","Crocidura_leucodon",0.0688
"1252","Hylopetes_alboniger",0.0687
"1253","Myomyscus_brockmani",0.0687
"1254","Sorex_minutus",0.0687
"1255","Vulpes_bengalensis",0.0687
"1256","Cephalophus_weynsi",0.0686
"1257","Herpestes_semitorquatus",0.0686
"1258","Mus_haussa",0.0686
"1259","Arvicanthis_neumanni",0.0685
"1260","Giraffa_camelopardalis",0.0685
"1261","Maxomys_inflatus",0.0685
"1262","Microtus_clarkei",0.0685
"1263","Nycticebus_bengalensis",0.0684
"1264","Euroscaptor_longirostris",0.0683
"1265","Genetta_servalina",0.0683
"1266","Panthera_leo",0.0683
"1267","Hylochoerus_meinertzhageni",0.0682
"1268","Vulpes_pallida",0.0682
"1269","Ceratotherium_simum",0.0681
"1270","Hippopotamus_amphibius",0.068
"1271","Bullimus_bagobus",0.0679
"1272","Chiropodomys_major",0.0679
"1273","Neomys_anomalus",0.0679
"1274","Niviventer_excelsior",0.0679
"1275","Praomys_daltoni",0.0679
"1276","Tragelaphus_eurycerus",0.0679
"1277","Acomys_wilsoni",0.0678
"1278","Aethomys_chrysophilus",0.0678
"1279","Microtus_levis",0.0678
"1280","Rattus_villosissimus",0.0678
"1281","Stenocephalemys_albipes",0.0678
"1282","Prionailurus_planiceps",0.0676
"1283","Redunca_arundinum",0.0676
"1284","Arvicanthis_abyssinicus",0.0673
"1285","Arvicanthis_rufinus",0.0673
"1286","Euroscaptor_klossi",0.0673
"1287","Niviventer_eha",0.0673
"1288","Mylomys_dybowskii",0.0672
"1289","Rattus_marmosurus",0.0672
"1290","Cephalophus_rufilatus",0.0671
"1291","Crocidura_olivieri",0.0671
"1292","Muntiacus_atherodes",0.0671
"1293","Parascaptor_leucura",0.0671
"1294","Alcelaphus_buselaphus",0.067
"1295","Colomys_goslingi",0.067
"1296","Dremomys_pernyi",0.067
"1297","Praomys_rostratus",0.0669
"1298","Berylmys_mackenziei",0.0668
"1299","Apodemus_alpicola",0.0667
"1300","Rattus_leucopus",0.0667
"1301","Tragelaphus_spekii",0.0666
"1302","Muntiacus_crinifrons",0.0665
"1303","Vulpes_rueppellii",0.0665
"1304","Malacomys_longipes",0.0664
"1305","Erinaceus_concolor",0.0664
"1306","Millardia_meltada",0.0664
"1307","Neotetracus_sinensis",0.0664
"1308","Damaliscus_lunatus",0.0663
"1309","Echinosorex_gymnura",0.0663
"1310","Potamochoerus_porcus",0.0663
"1311","Rattus_praetor",0.0663
"1312","Axis_axis",0.0662
"1313","Kobus_kob",0.0661
"1314","Mastomys_kollmannspergeri",0.0661
"1315","Diceros_bicornis",0.066
"1316","Otomys_tropicalis",0.066
"1317","Episoriculus_macrurus",0.0659
"1318","Paraechinus_hypomelas",0.0658
"1319","Acomys_russatus",0.0657
"1320","Desmomys_harringtoni",0.0657
"1321","Micaelamys_namaquensis",0.0657
"1322","Mus_phillipsi",0.0656
"1323","Rattus_hoffmanni",0.0656
"1324","Grammomys_cometes",0.0656
"1325","Praomys_tullbergi",0.0655
"1326","Lemniscomys_rosalia",0.0654
"1327","Otomys_typus",0.0654
"1328","Tatera_indica",0.0654
"1329","Crossarchus_alexandri",0.0653
"1330","Dacnomys_millardi",0.0653
"1331","Naemorhedus_goral",0.0653
"1332","Gazella_subgutturosa",0.0652
"1333","Acomys_dimidiatus",0.0651
"1334","Macaca_fascicularis",0.0651
"1335","Cricetulus_barabensis",0.065
"1336","Hippotragus_niger",0.065
"1337","Lemniscomys_barbarus",0.065
"1338","Mus_mattheyi",0.065
"1339","Dologale_dybowskii",0.0649
"1340","Gazella_dorcas",0.0649
"1341","Hybomys_trivirgatus",0.0649
"1342","Mastomys_coucha",0.0648
"1343","Rattus_mindorensis",0.0648
"1344","Sorex_alpinus",0.0647
"1345","Trachypithecus_phayrei",0.0646
"1346","Crocidura_rapax",0.0645
"1347","Episoriculus_caudatus",0.0645
"1348","Acomys_cahirinus",0.0643
"1349","Cricetus_cricetus",0.0643
"1350","Cricetulus_migratorius",0.0642
"1351","Rattus_morotaiensis",0.0642
"1352","Rattus_tunneyi",0.0642
"1353","Gazella_bennettii",0.0641
"1354","Lepus_peguensis",0.0641
"1355","Microtus_oeconomus",0.0641
"1356","Vulpes_ferrilata",0.0641
"1357","Aethomys_nyikae",0.064
"1358","Apodemus_argenteus",0.064
"1359","Malacomys_edwardsi",0.064
"1360","Otomys_angoniensis",0.064
"1361","Rattus_pelurus",0.064
"1362","Dasymys_rufulus",0.0639
"1363","Grammomys_macmillani",0.0639
"1364","Acomys_spinosissimus",0.0638
"1365","Arvicanthis_ansorgei",0.0638
"1366","Genetta_victoriae",0.0638
"1367","Maxomys_ochraceiventer",0.0638
"1368","Melursus_ursinus",0.0638
"1369","Cephalophus_dorsalis",0.0637
"1370","Genetta_thierryi",0.0637
"1371","Microtus_gregalis",0.0637
"1372","Mus_indutus",0.0636
"1373","Rhabdomys_pumilio",0.0636
"1374","Macaca_leonina",0.0635
"1375","Madromys_blanfordi",0.0635
"1376","Rattus_baluensis",0.0635
"1377","Dephomys_defua",0.0634
"1378","Rattus_jobiensis",0.0634
"1379","Tragelaphus_strepsiceros",0.0634
"1380","Arvicola_scherman",0.0633
"1381","Tragelaphus_imberbis",0.0632
"1382","Menetes_berdmorei",0.0631
"1383","Bullimus_luzonicus",0.063
"1384","Hystrix_cristata",0.063
"1385","Rattus_feliceus",0.063
"1386","Rattus_hainaldi",0.063
"1387","Rupicapra_rupicapra",0.063
"1388","Raphicerus_campestris",0.0629
"1389","Lenomys_meyeri",0.0628
"1390","Belomys_pearsonii",0.0627
"1391","Prionailurus_rubiginosus",0.0627
"1392","Suncus_megalura",0.0627
"1393","Rattus_mordax",0.0627
"1394","Maxomys_musschenbroekii",0.0626
"1395","Praomys_misonnei",0.0626
"1396","Grammomys_ibeanus",0.0625
"1397","Hylomyscus_carillus",0.0625
"1398","Sorex_caecutiens",0.0625
"1399","Arvicanthis_nairobae",0.0624
"1400","Bunomys_chrysocomus",0.0624
"1401","Hydromys_chrysogaster",0.0624
"1402","Melomys_lutillus",0.0624
"1403","Mesechinus_dauuricus",0.0624
"1404","Tamiops_swinhoei",0.0624
"1405","Eothenomys_olitor",0.0623
"1406","Hydropotes_inermis",0.0623
"1407","Maxomys_moi",0.0623
"1408","Rattus_steini",0.0623
"1409","Oryx_beisa",0.0622
"1410","Rattus_blangorum",0.0622
"1411","Rattus_koopmani",0.0622
"1412","Rattus_lutreolus",0.0622
"1413","Capricornis_sumatraensis",0.0621
"1414","Mus_baoulei",0.0621
"1415","Mus_platythrix",0.0621
"1416","Nectogale_elegans",0.0621
"1417","Aepyceros_melampus",0.062
"1418","Atelerix_algirus",0.062
"1419","Muntiacus_feae",0.062
"1420","Myodes_glareolus",0.062
"1421","Paruromys_dominator",0.062
