"Sp","Count"
"Mimon_bennettii",0.147631578947368
"Eumops_perotis",0.1475
"Glyphonycteris_sylvestris",0.1475
"Lophostoma_carrikeri",0.147368421052632
"Lophostoma_brasiliense",0.147236842105263
"Anoura_caudifer",0.146973684210526
"Tadarida_lobata",0.146973684210526
"Anoura_latidens",0.146578947368421
"Sphaeronycteris_toxophyllum",0.146578947368421
"Chaerephon_johorensis",0.146447368421053
"Saccolaimus_peli",0.146447368421053
"Asellia_patrizii",0.146315789473684
"Diphylla_ecaudata",0.146184210526316
"Nycteris_intermedia",0.145921052631579
"Platyrrhinus_vittatus",0.145921052631579
"Furipterus_horrens",0.145394736842105
"Tonatia_saurophila",0.145394736842105
"Sturnira_luisi",0.145263157894737
"Platyrrhinus_aurarius",0.144868421052632
"Platymops_setiger",0.144736842105263
"Pteronotus_personatus",0.144736842105263
"Nyctinomops_macrotis",0.144605263157895
"Carollia_castanea",0.144473684210526
"Chaerephon_russatus",0.144473684210526
"Chiroderma_trinitatum",0.144473684210526
"Nyctinomops_aurispinosus",0.144473684210526
"Artibeus_anderseni",0.144210526315789
"Chiroderma_doriae",0.144210526315789
"Lampronycteris_brachyotis",0.144078947368421
"Glossophaga_commissarisi",0.144078947368421
"Lonchorhina_aurita",0.144078947368421
"Lophostoma_schulzi",0.144078947368421
"Carollia_brevicauda",0.143684210526316
"Eumops_trumbulli",0.143421052631579
"Lionycteris_spurrelli",0.143421052631579
"Mimon_crenulatum",0.143421052631579
"Choeroniscus_godmani",0.143157894736842
"Mimon_cozumelae",0.143157894736842
"Phyllostomus_latifolius",0.143157894736842
"Platyrrhinus_lineatus",0.143026315789474
"Nycteris_major",0.142894736842105
"Sturnira_erythromos",0.142631578947368
"Leptonycteris_curasoae",0.1425
"Uroderma_magnirostrum",0.1425
"Cynomops_paranus",0.142368421052632
"Sturnira_tildae",0.142105263157895
"Pygoderma_bilabiatum",0.141973684210526
"Sturnira_bogotensis",0.141973684210526
"Promops_nasutus",0.141973684210526
"Eumops_hansae",0.141842105263158
"Molossus_molossus",0.141842105263158
"Tadarida_brasiliensis",0.141842105263158
"Lonchorhina_orinocensis",0.141710526315789
"Promops_centralis",0.141578947368421
"Artibeus_gnomus",0.141447368421053
"Eumops_dabbenei",0.141447368421053
"Molossops_neglectus",0.141447368421053
"Anoura_geoffroyi",0.141315789473684
"Thyroptera_discifera",0.141315789473684
"Lonchophylla_robusta",0.141184210526316
"Hipposideros_curtus",0.141052631578947
"Glossophaga_longirostris",0.140921052631579
"Artibeus_toltecus",0.140789473684211
"Eumops_auripendulus",0.140657894736842
"Nycteris_woodi",0.140657894736842
"Phyllostomus_elongatus",0.140526315789474
"Artibeus_watsoni",0.140131578947368
"Nycteris_gambiensis",0.140131578947368
"Coelops_robinsoni",0.14
"Molossus_sinaloae",0.14
"Vampyressa_brocki",0.14
"Uroderma_bilobatum",0.139473684210526
"Glossophaga_soricina",0.139210526315789
"Vampyressa_melissa",0.139210526315789
"Rhinopoma_muscatellum",0.138947368421053
"Phylloderma_stenops",0.138815789473684
"Pteronotus_davyi",0.138684210526316
"Platyrrhinus_dorsalis",0.138552631578947
"Vampyressa_nymphaea",0.138552631578947
"Cynomops_abrasus",0.138421052631579
"Leptonycteris_yerbabuenae",0.138421052631579
"Noctilio_leporinus",0.138289473684211
"Artibeus_fimbriatus",0.138026315789474
"Phyllostomus_discolor",0.138026315789474
"Sturnira_bidens",0.137894736842105
"Thyroptera_tricolor",0.137894736842105
"Sturnira_magna",0.137631578947368
"Eumops_maurus",0.1375
"Mops_sarasinorum",0.1375
"Molossops_temminckii",0.137105263157895
"Phyllostomus_hastatus",0.136973684210526
"Macrotus_waterhousii",0.136710526315789
"Micronycteris_minuta",0.136447368421053
"Glossophaga_morenoi",0.136184210526316
"Nycteris_javanica",0.136184210526316
"Artibeus_inopinatus",0.136052631578947
"Cheiromeles_parvidens",0.136052631578947
"Platyrrhinus_infuscus",0.136052631578947
"Hipposideros_obscurus",0.135921052631579
"Mops_leucostigma",0.135921052631579
"Platyrrhinus_recifinus",0.135789473684211
"Molossus_currentium",0.135657894736842
"Diaemus_youngi",0.135526315789474
"Eumops_patagonicus",0.135526315789474
"Eumops_underwoodi",0.135526315789474
"Artibeus_aztecus",0.135394736842105
"Artibeus_lituratus",0.135263157894737
"Trachops_cirrhosus",0.135263157894737
"Desmodus_rotundus",0.135131578947368
"Sturnira_ludovici",0.135131578947368
"Artibeus_phaeotis",0.135
"Noctilio_albiventris",0.135
"Tonatia_bidens",0.134736842105263
"Artibeus_obscurus",0.134605263157895
"Choeronycteris_mexicana",0.134210526315789
"Hipposideros_halophyllus",0.134078947368421
"Lophostoma_evotis",0.133947368421053
"Miniopterus_shortridgei",0.133947368421053
"Macrophyllum_macrophyllum",0.133552631578947
"Cynomops_planirostris",0.133289473684211
"Carollia_subrufa",0.133157894736842
"Vampyressa_pusilla",0.133157894736842
"Triaenops_rufus",0.132894736842105
"Miniopterus_tristis",0.132763157894737
"Scleronycteris_ega",0.132763157894737
"Ectophylla_alba",0.132368421052632
"Chrotopterus_auritus",0.132105263157895
"Stenoderma_rufum",0.132105263157895
"Molossus_rufus",0.131842105263158
"Otomops_wroughtoni",0.131578947368421
"Brachyphylla_cavernarum",0.131447368421053
"Lichonycteris_obscura",0.131315789473684
"Sturnira_oporaphilum",0.131184210526316
"Chaerephon_jobensis",0.130921052631579
"Eumops_glaucinus",0.130921052631579
"Mops_petersoni",0.130921052631579
"Leptonycteris_nivalis",0.130789473684211
"Carollia_perspicillata",0.130526315789474
"Hipposideros_papua",0.130526315789474
"Artibeus_hirsutus",0.130263157894737
"Platyrrhinus_umbratus",0.130131578947368
"Glossophaga_leachii",0.129736842105263
"Hipposideros_sumbae",0.129473684210526
"Nyctinomops_femorosaccus",0.129473684210526
"Ariteus_flavescens",0.129342105263158
"Phyllonycteris_poeyi",0.129210526315789
"Artibeus_fraterculus",0.128947368421053
"Glyphonycteris_behnii",0.128947368421053
"Mormopterus_beccarii",0.128947368421053
"Saccopteryx_canescens",0.128947368421053
"Hipposideros_muscinus",0.128815789473684
"Nyctinomops_laticaudatus",0.128815789473684
"Rhynchonycteris_naso",0.128684210526316
"Ardops_nichollsi",0.128552631578947
"Miniopterus_minor",0.128289473684211
"Lonchophylla_hesperia",0.128157894736842
"Platyrrhinus_chocoensis",0.128157894736842
"Mops_niangarae",0.127894736842105
"Cyttarops_alecto",0.127763157894737
"Rhinophylla_alethina",0.1275
"Hipposideros_stenotis",0.127236842105263
"Macroderma_gigas",0.127236842105263
"Neonycteris_pusilla",0.127105263157895
"Hipposideros_maggietaylorae",0.126973684210526
"Sturnira_aratathomasi",0.126973684210526
"Hipposideros_pygmaeus",0.126842105263158
"Lonchorhina_marinkellei",0.126710526315789
"Saccopteryx_leptura",0.126710526315789
"Peropteryx_kappleri",0.126578947368421
"Erophylla_bombifrons",0.126447368421053
"Hipposideros_calcaratus",0.126315789473684
"Hipposideros_camerunensis",0.126184210526316
"Choeroniscus_periosus",0.126052631578947
"Cynomops_mexicanus",0.126052631578947
"Lonchorhina_fernandezi",0.126052631578947
"Brachyphylla_nana",0.125657894736842
"Sturnira_thomasi",0.125526315789474
"Monophyllus_redmani",0.125263157894737
"Otomops_formosus",0.125263157894737
"Hipposideros_crumeniferus",0.125131578947368
"Musonycteris_harrisoni",0.125
"Sturnira_mordax",0.125
"Natalus_tumidirostris",0.124868421052632
"Diclidurus_scutatus",0.124736842105263
"Hipposideros_pelingensis",0.124736842105263
"Hipposideros_coxi",0.124342105263158
"Chaerephon_solomonis",0.124342105263158
"Hipposideros_thomensis",0.124342105263158
"Macrotus_californicus",0.124210526315789
"Peropteryx_leucoptera",0.123947368421053
"Hipposideros_durgadasi",0.123684210526316
"Platalina_genovensium",0.123684210526316
"Hipposideros_marisae",0.123421052631579
"Hipposideros_semoni",0.123289473684211
"Hipposideros_inornatus",0.123157894736842
"Lonchophylla_mordax",0.122763157894737
"Erophylla_sezekorni",0.122631578947368
"Pteronotus_macleayii",0.1225
"Diclidurus_albus",0.122368421052632
"Hylonycteris_underwoodi",0.122368421052632
"Phyllops_falcatus",0.122368421052632
"Peropteryx_macrotis",0.122236842105263
"Cormura_brevirostris",0.122236842105263
"Saccopteryx_bilineata",0.122105263157895
"Taphozous_hildegardeae",0.121973684210526
"Miniopterus_majori",0.121842105263158
"Hipposideros_lamottei",0.121578947368421
"Lonchophylla_bokermanni",0.121578947368421
"Molossus_barnesi",0.121578947368421
"Hipposideros_macrobullatus",0.121447368421053
"Lonchophylla_handleyi",0.121447368421053
"Hipposideros_coronatus",0.121315789473684
"Saccopteryx_gymnura",0.121315789473684
"Taphozous_hamiltoni",0.120921052631579
"Mormopterus_doriae",0.120526315789474
"Centronycteris_maximiliani",0.120394736842105
"Sturnira_nana",0.120131578947368
"Triaenops_furculus",0.120131578947368
"Diclidurus_isabellus",0.119736842105263
"Centronycteris_centralis",0.119605263157895
"Nyctiellus_lepidus",0.119605263157895
"Otomops_madagascariensis",0.119605263157895
"Hipposideros_corynophyllus",0.119342105263158
"Hipposideros_demissus",0.119342105263158
"Monophyllus_plethodon",0.119210526315789
"Tadarida_australis",0.119210526315789
"Chiroderma_improvisum",0.118815789473684
"Mormopterus_kalinowskii",0.118815789473684
"Lonchophylla_dekeyseri",0.118684210526316
"Mormopterus_loriae",0.118421052631579
"Mormopterus_norfolkensis",0.118157894736842
"Molossops_aequatorianus",0.118026315789474
"Chaerephon_gallagheri",0.117763157894737
"Eumops_bonariensis",0.117763157894737
"Amorphochilus_schnablii",0.117631578947368
"Hipposideros_commersoni",0.116973684210526
"Mormopterus_jugularis",0.116973684210526
"Triaenops_auritus",0.116710526315789
"Miniopterus_manavi",0.116578947368421
"Mormopterus_acetabulosus",0.116315789473684
"Mormopterus_minutus",0.116315789473684
"Anthops_ornatus",0.115921052631579
"Craseonycteris_thonglongyai",0.115921052631579
"Mimon_koepckeae",0.115921052631579
"Miniopterus_paululus",0.115921052631579
"Mosia_nigrescens",0.115921052631579
"Rhinonicteris_aurantia",0.115789473684211
"Diclidurus_ingens",0.115131578947368
"Taphozous_georgianus",0.115131578947368
"Hipposideros_dinops",0.114868421052632
"Tadarida_kuboriensis",0.114736842105263
"Molossus_aztecus",0.114605263157895
"Mormopterus_planiceps",0.114605263157895
"Balantiopteryx_plicata",0.113552631578947
"Hipposideros_wollastoni",0.112105263157895
"Balantiopteryx_io",0.111973684210526
"Aselliscus_tricuspidatus",0.111710526315789
"Mormopterus_phrudus",0.111447368421053
"Emballonura_atrata",0.110921052631579
"Otomops_papuensis",0.110921052631579
"Taphozous_achates",0.110789473684211
"Chaerephon_bregullae",0.110394736842105
"Mystacina_tuberculata",0.109736842105263
"Taphozous_kapalgensis",0.109605263157895
"Tomopeas_ravus",0.108947368421053
"Natalus_primus",0.108815789473684
"Saccolaimus_mixtus",0.108815789473684
"Nycteris_madagascariensis",0.108552631578947
"Nycteris_vinsoni",0.107763157894737
"Taphozous_australis",0.107763157894737
"Chilonatalus_tumidifrons",0.107631578947368
"Miniopterus_macrocneme",0.107368421052632
"Mormoops_blainvillei",0.107368421052632
"Saccolaimus_flaviventris",0.107236842105263
"Pteronotus_parnellii",0.106710526315789
"Balantiopteryx_infusca",0.106447368421053
"Natalus_major",0.106184210526316
"Pteronotus_quadridens",0.105921052631579
"Emballonura_beccarii",0.105789473684211
"Natalus_jamaicensis",0.105131578947368
"Emballonura_furax",0.104868421052632
"Taphozous_hilli",0.104736842105263
"Natalus_stramineus",0.104605263157895
"Emballonura_raffrayana",0.104342105263158
"Peropteryx_trinitatis",0.104342105263158
"Myzopoda_aurita",0.104210526315789
"Nycteris_parisii",0.103947368421053
"Chilonatalus_micropus",0.103421052631579
"Taphozous_troughtoni",0.103421052631579
"Miniopterus_fuscus",0.100789473684211
"Miniopterus_robustior",0.100263157894737
"Emballonura_dianae",0.0998684210526316
"Emballonura_semicaudata",0.0986842105263158
