"","genus","betacov","sarbecov","family","taxonomy","clean_hostnames","Species","pf_beta","Prediction"
"Miniopterus_fuscus","Miniopterus",0,0,"Vespertilionidae","Vespertilionidae; Miniopterus; Miniopterus_fuscus","Miniopterus_fuscus","Miniopterus_fuscus","clade",0.0471124626817564
"Miniopterus_medius","Miniopterus",0,0,"Vespertilionidae","Vespertilionidae; Miniopterus; Miniopterus_medius","Miniopterus_medius","Miniopterus_medius","clade",0.0471124626817564
"Miniopterus_australis","Miniopterus",0,0,"Vespertilionidae","Vespertilionidae; Miniopterus; Miniopterus_australis","Miniopterus_australis","Miniopterus_australis","clade",0.0471124626817564
"Miniopterus_paululus","Miniopterus",0,0,"Vespertilionidae","Vespertilionidae; Miniopterus; Miniopterus_paululus","Miniopterus_paululus","Miniopterus_paululus","clade",0.0471124626817564
"Miniopterus_shortridgei","Miniopterus",0,0,"Vespertilionidae","Vespertilionidae; Miniopterus; Miniopterus_shortridgei","Miniopterus_shortridgei","Miniopterus_shortridgei","clade",0.0471124626817564
"Miniopterus_minor","Miniopterus",0,0,"Vespertilionidae","Vespertilionidae; Miniopterus; Miniopterus_minor","Miniopterus_minor","Miniopterus_minor","clade",0.0471124626817564
"Miniopterus_manavi","Miniopterus",0,0,"Vespertilionidae","Vespertilionidae; Miniopterus; Miniopterus_manavi","Miniopterus_manavi","Miniopterus_manavi","clade",0.0471124626817564
"Miniopterus_pusillus","Miniopterus",0,0,"Vespertilionidae","Vespertilionidae; Miniopterus; Miniopterus_pusillus","Miniopterus_pusillus","Miniopterus_pusillus","clade",0.0471124626817564
"Miniopterus_macrocneme","Miniopterus",0,0,"Vespertilionidae","Vespertilionidae; Miniopterus; Miniopterus_macrocneme","Miniopterus_macrocneme","Miniopterus_macrocneme","clade",0.0471124626817564
"Eudiscopus_denticulus","Eudiscopus",0,0,"Vespertilionidae","Vespertilionidae; Eudiscopus; Eudiscopus_denticulus","Eudiscopus_denticulus","Eudiscopus_denticulus","clade",0.0471124626817564
"Hesperoptenus_doriae","Hesperoptenus",0,0,"Vespertilionidae","Vespertilionidae; Hesperoptenus; Hesperoptenus_doriae","Hesperoptenus_doriae","Hesperoptenus_doriae","clade",0.0471124626817564
"Ia_io","Ia",1,0,"Vespertilionidae","Vespertilionidae; Ia; Ia_io","Ia_io","Ia_io","clade",0.0471124626817564
"Lasionycteris_noctivagans","Lasionycteris",0,0,"Vespertilionidae","Vespertilionidae; Lasionycteris; Lasionycteris_noctivagans","Lasionycteris_noctivagans","Lasionycteris_noctivagans","clade",0.0471124626817564
"Mimetillus_moloneyi","Mimetillus",0,0,"Vespertilionidae","Vespertilionidae; Mimetillus; Mimetillus_moloneyi","Mimetillus_moloneyi","Mimetillus_moloneyi","clade",0.0471124626817564
"Nycticeius_humeralis","Nycticeius",0,0,"Vespertilionidae","Vespertilionidae; Nycticeius; Nycticeius_humeralis","Nycticeius_humeralis","Nycticeius_humeralis","clade",0.0471124626817564
"Nycticeius_cubanus","Nycticeius",0,0,"Vespertilionidae","Vespertilionidae; Nycticeius; Nycticeius_cubanus","Nycticeius_cubanus","Nycticeius_cubanus","clade",0.0471124626817564
"Scoteanax_rueppellii","Scoteanax",0,0,"Vespertilionidae","Vespertilionidae; Scoteanax; Scoteanax_rueppellii","Scoteanax_rueppellii","Scoteanax_rueppellii","clade",0.0471124626817564
"Otonycteris_hemprichii","Otonycteris",0,0,"Vespertilionidae","Vespertilionidae; Otonycteris; Otonycteris_hemprichii","Otonycteris_hemprichii","Otonycteris_hemprichii","clade",0.121212121212115
"Philetor_brachypterus","Philetor",0,0,"Vespertilionidae","Vespertilionidae; Philetor; Philetor_brachypterus","Philetor_brachypterus","Philetor_brachypterus","clade",0.121212121212115
"Scotozous_dormeri","Scotozous",0,0,"Vespertilionidae","Vespertilionidae; Scotozous; Scotozous_dormeri","Scotozous_dormeri","Scotozous_dormeri","clade",0.121212121212115
"Pipistrellus_subflavus","Pipistrellus",0,0,"Vespertilionidae","Vespertilionidae; Pipistrellus; Pipistrellus_subflavus","Pipistrellus_subflavus","Pipistrellus_subflavus","clade",0.121212121212115
"Bauerus_dubiaquercus","Bauerus",0,0,"Vespertilionidae","Vespertilionidae; Bauerus; Bauerus_dubiaquercus","Bauerus_dubiaquercus","Bauerus_dubiaquercus","clade",0.121212121212115
"Antrozous_pallidus","Antrozous",0,0,"Vespertilionidae","Vespertilionidae; Antrozous; Antrozous_pallidus","Antrozous_pallidus","Antrozous_pallidus","clade",0.121212121212115
"Glischropus_javanus","Glischropus",0,0,"Vespertilionidae","Vespertilionidae; Glischropus; Glischropus_javanus","Glischropus_javanus","Glischropus_javanus","clade",0.121212121212115
"Glischropus_tylopus","Glischropus",0,0,"Vespertilionidae","Vespertilionidae; Glischropus; Glischropus_tylopus","Glischropus_tylopus","Glischropus_tylopus","clade",0.121212121212115
"Hypsugo_anchietae","Hypsugo",0,0,"Vespertilionidae","Vespertilionidae; Hypsugo; Hypsugo_anchietae","Hypsugo_anchietae","Hypsugo_anchietae","clade",0.0471124626817564
"Hypsugo_eisentrauti","Hypsugo",0,0,"Vespertilionidae","Vespertilionidae; Hypsugo; Hypsugo_eisentrauti","Hypsugo_eisentrauti","Hypsugo_eisentrauti","clade",0.0471124626817564
"Pipistrellus_hesperus","Pipistrellus",0,0,"Vespertilionidae","Vespertilionidae; Pipistrellus; Pipistrellus_hesperus","Pipistrellus_hesperus","Pipistrellus_hesperus","clade",0.0471124626817564
"Hypsugo_musciculus","Hypsugo",0,0,"Vespertilionidae","Vespertilionidae; Hypsugo; Hypsugo_musciculus","Hypsugo_musciculus","Hypsugo_musciculus","clade",0.0471124626817564
"Tylonycteris_pachypus","Tylonycteris",1,0,"Vespertilionidae","Vespertilionidae; Tylonycteris; Tylonycteris_pachypus","Tylonycteris_pachypus","Tylonycteris_pachypus","clade",0.0471124626817564
"Tylonycteris_robustula","Tylonycteris",0,0,"Vespertilionidae","Vespertilionidae; Tylonycteris; Tylonycteris_robustula","Tylonycteris_robustula","Tylonycteris_robustula","clade",0.0471124626817564
"Vespertilio_murinus","Vespertilio",0,0,"Vespertilionidae","Vespertilionidae; Vespertilio; Vespertilio_murinus","Vespertilio_murinus","Vespertilio_murinus","clade",0.0471124626817564
"Vespertilio_sinensis","Vespertilio",1,0,"Vespertilionidae","Vespertilionidae; Vespertilio; Vespertilio_sinensis","Vespertilio_sinensis","Vespertilio_sinensis","clade",0.0471124626817564
"Hypsugo_anthonyi","Hypsugo",0,0,"Vespertilionidae","Vespertilionidae; Hypsugo; Hypsugo_anthonyi","Hypsugo_anthonyi","Hypsugo_anthonyi","clade",0.0471124626817564
"Hypsugo_joffrei","Hypsugo",0,0,"Vespertilionidae","Vespertilionidae; Hypsugo; Hypsugo_joffrei","Hypsugo_joffrei","Hypsugo_joffrei","clade",0.0471124626817564
"Pipistrellus_stenopterus","Pipistrellus",0,0,"Vespertilionidae","Vespertilionidae; Pipistrellus; Pipistrellus_stenopterus","Pipistrellus_stenopterus","Pipistrellus_stenopterus","clade",0.0471124626817564
"Hypsugo_crassulus","Hypsugo",0,0,"Vespertilionidae","Vespertilionidae; Hypsugo; Hypsugo_crassulus","Hypsugo_crassulus","Hypsugo_crassulus","clade",0.0471124626817564
"Pipistrellus_nanulus","Pipistrellus",0,0,"Vespertilionidae","Vespertilionidae; Pipistrellus; Pipistrellus_nanulus","Pipistrellus_nanulus","Pipistrellus_nanulus","clade",0.0471124626817564
"Pipistrellus_rueppellii","Pipistrellus",0,0,"Vespertilionidae","Vespertilionidae; Pipistrellus; Pipistrellus_rueppellii","Pipistrellus_rueppellii","Pipistrellus_rueppellii","clade",0.0471124626817564
"Arielulus_circumdatus","Arielulus",0,0,"Vespertilionidae","Vespertilionidae; Arielulus; Arielulus_circumdatus","Arielulus_circumdatus","Arielulus_circumdatus","clade",0.0471124626817564
"Arielulus_cuprosus","Arielulus",0,0,"Vespertilionidae","Vespertilionidae; Arielulus; Arielulus_cuprosus","Arielulus_cuprosus","Arielulus_cuprosus","clade",0.0471124626817564
"Arielulus_societatis","Arielulus",0,0,"Vespertilionidae","Vespertilionidae; Arielulus; Arielulus_societatis","Arielulus_societatis","Arielulus_societatis","clade",0.0471124626817564
"Scotoecus_pallidus","Scotoecus",0,0,"Vespertilionidae","Vespertilionidae; Scotoecus; Scotoecus_pallidus","Scotoecus_pallidus","Scotoecus_pallidus","clade",0.0471124626817564
"Scotoecus_albofuscus","Scotoecus",0,0,"Vespertilionidae","Vespertilionidae; Scotoecus; Scotoecus_albofuscus","Scotoecus_albofuscus","Scotoecus_albofuscus","clade",0.0471124626817564
"Scotoecus_hirundo","Scotoecus",0,0,"Vespertilionidae","Vespertilionidae; Scotoecus; Scotoecus_hirundo","Scotoecus_hirundo","Scotoecus_hirundo","clade",0.0471124626817564
"Scotoecus_albigula","Scotoecus",0,0,"Vespertilionidae","Vespertilionidae; Scotoecus; Scotoecus_albigula","Scotoecus_albigula","Scotoecus_albigula","clade",0.0471124626817564
"Scotoecus_hindei","Scotoecus",0,0,"Vespertilionidae","Vespertilionidae; Scotoecus; Scotoecus_hindei","Scotoecus_hindei","Scotoecus_hindei","clade",0.0471124626817564
"Hypsugo_imbricatus","Hypsugo",0,0,"Vespertilionidae","Vespertilionidae; Hypsugo; Hypsugo_imbricatus","Hypsugo_imbricatus","Hypsugo_imbricatus","clade",0.0471124626817564
"Hypsugo_arabicus","Hypsugo",0,0,"Vespertilionidae","Vespertilionidae; Hypsugo; Hypsugo_arabicus","Hypsugo_arabicus","Hypsugo_arabicus","clade",0.0471124626817564
"Neoromicia_helios","Neoromicia",0,0,"Vespertilionidae","Vespertilionidae; Neoromicia; Neoromicia_helios","Neoromicia_helios","Neoromicia_helios","clade",0.0471124626817564
"Neoromicia_nanus","Neoromicia",0,0,"Vespertilionidae","Vespertilionidae; Neoromicia; Neoromicia_nanus","Neoromicia_nanus","Neoromicia_nanus","clade",0.0471124626817564
"Hypsugo_pulveratus","Hypsugo",0,0,"Vespertilionidae","Vespertilionidae; Hypsugo; Hypsugo_pulveratus","Hypsugo_pulveratus","Hypsugo_pulveratus","clade",0.0471124626817564
"Hypsugo_kitcheneri","Hypsugo",0,0,"Vespertilionidae","Vespertilionidae; Hypsugo; Hypsugo_kitcheneri","Hypsugo_kitcheneri","Hypsugo_kitcheneri","clade",0.0471124626817564
"Hypsugo_lophurus","Hypsugo",0,0,"Vespertilionidae","Vespertilionidae; Hypsugo; Hypsugo_lophurus","Hypsugo_lophurus","Hypsugo_lophurus","clade",0.0471124626817564
"Hesperoptenus_blanfordi","Hesperoptenus",0,0,"Vespertilionidae","Vespertilionidae; Hesperoptenus; Hesperoptenus_blanfordi","Hesperoptenus_blanfordi","Hesperoptenus_blanfordi","clade",0.0471124626817564
"Hesperoptenus_gaskelli","Hesperoptenus",0,0,"Vespertilionidae","Vespertilionidae; Hesperoptenus; Hesperoptenus_gaskelli","Hesperoptenus_gaskelli","Hesperoptenus_gaskelli","clade",0.0471124626817564
"Hesperoptenus_tickelli","Hesperoptenus",0,0,"Vespertilionidae","Vespertilionidae; Hesperoptenus; Hesperoptenus_tickelli","Hesperoptenus_tickelli","Hesperoptenus_tickelli","clade",0.0471124626817564
"Hesperoptenus_tomesi","Hesperoptenus",0,0,"Vespertilionidae","Vespertilionidae; Hesperoptenus; Hesperoptenus_tomesi","Hesperoptenus_tomesi","Hesperoptenus_tomesi","clade",0.0471124626817564
"Histiotus_alienus","Histiotus",0,0,"Vespertilionidae","Vespertilionidae; Histiotus; Histiotus_alienus","Histiotus_alienus","Histiotus_alienus","clade",0.0471124626817564
"Histiotus_macrotus","Histiotus",0,0,"Vespertilionidae","Vespertilionidae; Histiotus; Histiotus_macrotus","Histiotus_macrotus","Histiotus_macrotus","clade",0.0471124626817564
"Histiotus_laephotis","Histiotus",0,0,"Vespertilionidae","Vespertilionidae; Histiotus; Histiotus_laephotis","Histiotus_laephotis","Histiotus_laephotis","clade",0.0471124626817564
"Histiotus_montanus","Histiotus",0,0,"Vespertilionidae","Vespertilionidae; Histiotus; Histiotus_montanus","Histiotus_montanus","Histiotus_montanus","clade",0.0471124626817564
"Histiotus_magellanicus","Histiotus",0,0,"Vespertilionidae","Vespertilionidae; Histiotus; Histiotus_magellanicus","Histiotus_magellanicus","Histiotus_magellanicus","clade",0.0471124626817564
"Histiotus_velatus","Histiotus",0,0,"Vespertilionidae","Vespertilionidae; Histiotus; Histiotus_velatus","Histiotus_velatus","Histiotus_velatus","clade",0.0471124626817564
"Laephotis_angolensis","Laephotis",0,0,"Vespertilionidae","Vespertilionidae; Laephotis; Laephotis_angolensis","Laephotis_angolensis","Laephotis_angolensis","clade",0.0471124626817564
"Laephotis_botswanae","Laephotis",0,0,"Vespertilionidae","Vespertilionidae; Laephotis; Laephotis_botswanae","Laephotis_botswanae","Laephotis_botswanae","clade",0.0471124626817564
"Laephotis_namibensis","Laephotis",0,0,"Vespertilionidae","Vespertilionidae; Laephotis; Laephotis_namibensis","Laephotis_namibensis","Laephotis_namibensis","clade",0.0471124626817564
"Laephotis_wintoni","Laephotis",0,0,"Vespertilionidae","Vespertilionidae; Laephotis; Laephotis_wintoni","Laephotis_wintoni","Laephotis_wintoni","clade",0.0471124626817564
"Falsistrellus_mackenziei","Falsistrellus",0,0,"Vespertilionidae","Vespertilionidae; Falsistrellus; Falsistrellus_mackenziei","Falsistrellus_mackenziei","Falsistrellus_mackenziei","clade",0.0471124626817564
"Falsistrellus_tasmaniensis","Falsistrellus",0,0,"Vespertilionidae","Vespertilionidae; Falsistrellus; Falsistrellus_tasmaniensis","Falsistrellus_tasmaniensis","Falsistrellus_tasmaniensis","clade",0.0471124626817564
"Falsistrellus_affinis","Falsistrellus",0,0,"Vespertilionidae","Vespertilionidae; Falsistrellus; Falsistrellus_affinis","Falsistrellus_affinis","Falsistrellus_affinis","clade",0.0471124626817564
"Falsistrellus_mordax","Falsistrellus",0,0,"Vespertilionidae","Vespertilionidae; Falsistrellus; Falsistrellus_mordax","Falsistrellus_mordax","Falsistrellus_mordax","clade",0.0471124626817564
"Falsistrellus_petersi","Falsistrellus",0,0,"Vespertilionidae","Vespertilionidae; Falsistrellus; Falsistrellus_petersi","Falsistrellus_petersi","Falsistrellus_petersi","clade",0.0471124626817564
"Nycticeinops_schlieffeni","Nycticeinops",0,0,"Vespertilionidae","Vespertilionidae; Nycticeinops; Nycticeinops_schlieffeni","Nycticeinops_schlieffeni","Nycticeinops_schlieffeni","clade",0.0471124626817564
"Scotorepens_balstoni","Scotorepens",0,0,"Vespertilionidae","Vespertilionidae; Scotorepens; Scotorepens_balstoni","Scotorepens_balstoni","Scotorepens_balstoni","clade",0.0471124626817564
"Scotorepens_orion","Scotorepens",0,0,"Vespertilionidae","Vespertilionidae; Scotorepens; Scotorepens_orion","Scotorepens_orion","Scotorepens_orion","clade",0.0471124626817564
"Scotorepens_greyii","Scotorepens",0,0,"Vespertilionidae","Vespertilionidae; Scotorepens; Scotorepens_greyii","Scotorepens_greyii","Scotorepens_greyii","clade",0.0471124626817564
"Scotorepens_sanborni","Scotorepens",0,0,"Vespertilionidae","Vespertilionidae; Scotorepens; Scotorepens_sanborni","Scotorepens_sanborni","Scotorepens_sanborni","clade",0.0471124626817564
"Hypsugo_cadornae","Hypsugo",0,0,"Vespertilionidae","Vespertilionidae; Hypsugo; Hypsugo_cadornae","Hypsugo_cadornae","Hypsugo_cadornae","clade",0.0471124626817564
"Hypsugo_macrotis","Hypsugo",0,0,"Vespertilionidae","Vespertilionidae; Hypsugo; Hypsugo_macrotis","Hypsugo_macrotis","Hypsugo_macrotis","clade",0.0471124626817564
"Hypsugo_vordermanni","Hypsugo",0,0,"Vespertilionidae","Vespertilionidae; Hypsugo; Hypsugo_vordermanni","Hypsugo_vordermanni","Hypsugo_vordermanni","clade",0.0471124626817564
"Hypsugo_ariel","Hypsugo",0,0,"Vespertilionidae","Vespertilionidae; Hypsugo; Hypsugo_ariel","Hypsugo_ariel","Hypsugo_ariel","clade",0.0471124626817564
"Hypsugo_bodenheimeri","Hypsugo",0,0,"Vespertilionidae","Vespertilionidae; Hypsugo; Hypsugo_bodenheimeri","Hypsugo_bodenheimeri","Hypsugo_bodenheimeri","clade",0.0471124626817564
"Hypsugo_alaschanicus","Hypsugo",0,0,"Vespertilionidae","Vespertilionidae; Hypsugo; Hypsugo_alaschanicus","Hypsugo_alaschanicus","Hypsugo_alaschanicus","clade",0.0471124626817564
"Hypsugo_savii","Hypsugo",1,0,"Vespertilionidae","Vespertilionidae; Hypsugo; Hypsugo_savii","Hypsugo_savii","Hypsugo_savii","clade",0.0471124626817564
"Vespadelus_baverstocki","Vespadelus",0,0,"Vespertilionidae","Vespertilionidae; Vespadelus; Vespadelus_baverstocki","Vespadelus_baverstocki","Vespadelus_baverstocki","clade",0.0471124626817564
"Vespadelus_douglasorum","Vespadelus",0,0,"Vespertilionidae","Vespertilionidae; Vespadelus; Vespadelus_douglasorum","Vespadelus_douglasorum","Vespadelus_douglasorum","clade",0.121212121212115
"Vespadelus_caurinus","Vespadelus",0,0,"Vespertilionidae","Vespertilionidae; Vespadelus; Vespadelus_caurinus","Vespadelus_caurinus","Vespadelus_caurinus","clade",0.0471124626817564
"Vespadelus_finlaysoni","Vespadelus",0,0,"Vespertilionidae","Vespertilionidae; Vespadelus; Vespadelus_finlaysoni","Vespadelus_finlaysoni","Vespadelus_finlaysoni","clade",0.0471124626817564
"Vespadelus_pumilus","Vespadelus",0,0,"Vespertilionidae","Vespertilionidae; Vespadelus; Vespadelus_pumilus","Vespadelus_pumilus","Vespadelus_pumilus","clade",0.121212121212115
"Vespadelus_troughtoni","Vespadelus",0,0,"Vespertilionidae","Vespertilionidae; Vespadelus; Vespadelus_troughtoni","Vespadelus_troughtoni","Vespadelus_troughtoni","clade",0.121212121212115
"Vespadelus_darlingtoni","Vespadelus",0,0,"Vespertilionidae","Vespertilionidae; Vespadelus; Vespadelus_darlingtoni","Vespadelus_darlingtoni","Vespadelus_darlingtoni","clade",0.121212121212115
"Vespadelus_regulus","Vespadelus",0,0,"Vespertilionidae","Vespertilionidae; Vespadelus; Vespadelus_regulus","Vespadelus_regulus","Vespadelus_regulus","clade",0.121212121212115
"Vespadelus_vulturnus","Vespadelus",0,0,"Vespertilionidae","Vespertilionidae; Vespadelus; Vespadelus_vulturnus","Vespadelus_vulturnus","Vespadelus_vulturnus","clade",0.121212121212115
"Nyctalus_azoreum","Nyctalus",0,0,"Vespertilionidae","Vespertilionidae; Nyctalus; Nyctalus_azoreum","Nyctalus_azoreum","Nyctalus_azoreum","clade",0.121212121212115
"Nyctalus_aviator","Nyctalus",0,0,"Vespertilionidae","Vespertilionidae; Nyctalus; Nyctalus_aviator","Nyctalus_aviator","Nyctalus_aviator","clade",0.0471124626817564
"Nyctalus_lasiopterus","Nyctalus",0,0,"Vespertilionidae","Vespertilionidae; Nyctalus; Nyctalus_lasiopterus","Nyctalus_lasiopterus","Nyctalus_lasiopterus","clade",0.0471124626817564
"Nyctalus_leisleri","Nyctalus",0,0,"Vespertilionidae","Vespertilionidae; Nyctalus; Nyctalus_leisleri","Nyctalus_leisleri","Nyctalus_leisleri","clade",0.0471124626817564
"Nyctalus_montanus","Nyctalus",0,0,"Vespertilionidae","Vespertilionidae; Nyctalus; Nyctalus_montanus","Nyctalus_montanus","Nyctalus_montanus","clade",0.0471124626817564
"Nyctalus_noctula","Nyctalus",1,0,"Vespertilionidae","Vespertilionidae; Nyctalus; Nyctalus_noctula","Nyctalus_noctula","Nyctalus_noctula","clade",0.0471124626817564
"Nyctalus_plancyi","Nyctalus",0,0,"Vespertilionidae","Vespertilionidae; Nyctalus; Nyctalus_plancyi","Nyctalus_plancyi","Nyctalus_plancyi","clade",0.0471124626817564
"Nyctalus_furvus","Nyctalus",0,0,"Vespertilionidae","Vespertilionidae; Nyctalus; Nyctalus_furvus","Nyctalus_furvus","Nyctalus_furvus","clade",0.121212121212115
"Chalinolobus_tuberculatus","Chalinolobus",0,0,"Vespertilionidae","Vespertilionidae; Chalinolobus; Chalinolobus_tuberculatus","Chalinolobus_tuberculatus","Chalinolobus_tuberculatus","clade",0.121212121212115
"Chalinolobus_dwyeri","Chalinolobus",0,0,"Vespertilionidae","Vespertilionidae; Chalinolobus; Chalinolobus_dwyeri","Chalinolobus_dwyeri","Chalinolobus_dwyeri","clade",0.121212121212115
"Chalinolobus_gouldii","Chalinolobus",0,0,"Vespertilionidae","Vespertilionidae; Chalinolobus; Chalinolobus_gouldii","Chalinolobus_gouldii","Chalinolobus_gouldii","clade",0.121212121212115
"Chalinolobus_neocaledonicus","Chalinolobus",0,0,"Vespertilionidae","Vespertilionidae; Chalinolobus; Chalinolobus_neocaledonicus","Chalinolobus_neocaledonicus","Chalinolobus_neocaledonicus","clade",0.121212121212115
"Chalinolobus_morio","Chalinolobus",0,0,"Vespertilionidae","Vespertilionidae; Chalinolobus; Chalinolobus_morio","Chalinolobus_morio","Chalinolobus_morio","clade",0.121212121212115
