"","unique_name","betacov","sarbecov","preds_allbetacov","preds_sarbecovirus"
"Tadarida_australis","Tadarida_australis",0,0,0.047112462681757,0.00204290091930575
"Tadarida_kuboriensis","Tadarida_kuboriensis",0,0,0.047112462681757,0.00204290091930575
"Tadarida_aegyptiaca","Tadarida_aegyptiaca",0,0,0.047112462681757,0.00204290091930575
"Tadarida_fulminans","Tadarida_fulminans",0,0,0.047112462681757,0.00204290091930575
"Tadarida_lobata","Tadarida_lobata",0,0,0.047112462681757,0.00204290091930575
"Tadarida_teniotis","Tadarida_teniotis",0,0,0.047112462681757,0.00204290091930575
"Tadarida_insignis","Tadarida_insignis",0,0,0.047112462681757,0.00204290091930575
"Tadarida_latouchei","Tadarida_latouchei",0,0,0.047112462681757,0.00204290091930575
"Tadarida_ventralis","Tadarida_ventralis",0,0,0.047112462681757,0.00204290091930575
"Nyctinomops_aurispinosus","Nyctinomops_aurispinosus",0,0,0.047112462681757,0.00204290091930575
"Nyctinomops_femorosaccus","Nyctinomops_femorosaccus",0,0,0.047112462681757,0.00204290091930575
"Nyctinomops_laticaudatus","Nyctinomops_laticaudatus",1,0,0.047112462681757,0.00204290091930575
"Nyctinomops_macrotis","Nyctinomops_macrotis",0,0,0.047112462681757,0.00204290091930575
"Otomops_formosus","Otomops_formosus",0,0,0.121827411167512,0.00204290091930575
"Otomops_martiensseni","Otomops_martiensseni",0,0,0.047112462681757,0.00204290091930575
"Otomops_madagascariensis","Otomops_madagascariensis",0,0,0.047112462681757,0.00204290091930575
"Otomops_papuensis","Otomops_papuensis",0,0,0.047112462681757,0.00204290091930575
"Otomops_secundus","Otomops_secundus",0,0,0.047112462681757,0.00204290091930575
"Otomops_wroughtoni","Otomops_wroughtoni",0,0,0.047112462681757,0.00204290091930575
"Promops_centralis","Promops_centralis",0,0,0.047112462681757,0.00204290091930575
"Promops_nasutus","Promops_nasutus",0,0,0.121827411167512,0.00204290091930575
"Molossus_sinaloae","Molossus_sinaloae",0,0,0.047112462681757,0.00204290091930575
"Molossus_currentium","Molossus_currentium",0,0,0.047112462681757,0.00204290091930575
"Molossus_molossus","Molossus_molossus",0,0,0.047112462681757,0.00204290091930575
"Molossus_aztecus","Molossus_aztecus",0,0,0.047112462681757,0.00204290091930575
"Molossus_barnesi","Molossus_barnesi",0,0,0.047112462681757,0.00204290091930575
"Molossus_coibensis","Molossus_coibensis",0,0,0.047112462681757,0.00204290091930575
"Molossus_rufus","Molossus_rufus",0,0,0.047112462681757,0.00204290091930575
"Molossus_pretiosus","Molossus_pretiosus",0,0,0.047112462681757,0.00204290091930575
"Eumops_hansae","Eumops_hansae",0,0,0.047112462681757,0.00204290091930575
"Eumops_perotis","Eumops_perotis",0,0,0.047112462681757,0.00204290091930575
"Eumops_trumbulli","Eumops_trumbulli",0,0,0.047112462681757,0.00204290091930575
"Eumops_dabbenei","Eumops_dabbenei",0,0,0.047112462681757,0.00204290091930575
"Eumops_bonariensis","Eumops_bonariensis",0,0,0.047112462681757,0.00204290091930575
"Eumops_patagonicus","Eumops_patagonicus",0,0,0.121827411167512,0.00204290091930575
"Eumops_maurus","Eumops_maurus",0,0,0.121827411167512,0.00204290091930575
"Eumops_glaucinus","Eumops_glaucinus",1,0,0.047112462681757,0.00204290091930575
"Eumops_auripendulus","Eumops_auripendulus",0,0,0.047112462681757,0.00204290091930575
"Eumops_underwoodi","Eumops_underwoodi",0,0,0.047112462681757,0.00204290091930575
"Chaerephon_ansorgei","Chaerephon_ansorgei",0,0,0.047112462681757,0.00204290091930575
"Chaerephon_bemmeleni","Chaerephon_bemmeleni",0,0,0.047112462681757,0.00204290091930575
"Chaerephon_bivittatus","Chaerephon_bivittatus",0,0,0.047112462681757,0.00204290091930575
"Chaerephon_aloysiisabaudiae","Chaerephon_aloysiisabaudiae",0,0,0.047112462681757,0.00204290091930575
"Chaerephon_chapini","Chaerephon_chapini",0,0,0.047112462681757,0.00204290091930575
"Chaerephon_shortridgei","Chaerephon_shortridgei",0,0,0.121827411167512,0.00204290091930575
"Chaerephon_gallagheri","Chaerephon_gallagheri",0,0,0.121827411167512,0.00204290091930575
"Chaerephon_jobensis","Chaerephon_jobensis",0,0,0.121827411167512,0.00204290091930575
"Chaerephon_solomonis","Chaerephon_solomonis",0,0,0.121827411167512,0.00204290091930575
"Chaerephon_bregullae","Chaerephon_bregullae",0,0,0.121827411167512,0.00204290091930575
"Chaerephon_johorensis","Chaerephon_johorensis",0,0,0.121827411167512,0.00204290091930575
"Chaerephon_major","Chaerephon_major",0,0,0.121827411167512,0.00204290091930575
"Chaerephon_nigeriae","Chaerephon_nigeriae",0,0,0.121827411167512,0.00204290091930575
"Chaerephon_plicatus","Chaerephon_plicatus",1,0,0.121827411167512,0.00204290091930575
"Chaerephon_leucogaster","Chaerephon_leucogaster",0,0,0.121827411167512,0.00204290091930575
"Chaerephon_pumilus","Chaerephon_pumilus",0,0,0.121827411167512,0.00204290091930575
"Chaerephon_russatus","Chaerephon_russatus",0,0,0.121827411167512,0.00204290091930575
"Mops_brachypterus","Mops_brachypterus",0,0,0.121827411167512,0.00204290091930575
"Mops_nanulus","Mops_nanulus",0,0,0.121827411167512,0.00204290091930575
"Mops_petersoni","Mops_petersoni",0,0,0.121827411167512,0.00204290091930575
"Mops_spurrelli","Mops_spurrelli",0,0,0.121827411167512,0.00204290091930575
"Mops_thersites","Mops_thersites",0,0,0.047112462681757,0.00204290091930575
"Mops_congicus","Mops_congicus",0,0,0.047112462681757,0.00204290091930575
"Mops_condylurus","Mops_condylurus",1,0,0.047112462681757,0.00204290091930575
"Mops_leucostigma","Mops_leucostigma",0,0,0.047112462681757,0.00204290091930575
"Mops_midas","Mops_midas",0,0,0.047112462681757,0.00204290091930575
"Mops_mops","Mops_mops",0,0,0.121827411167512,0.00204290091930575
"Mops_niangarae","Mops_niangarae",0,0,0.121827411167512,0.00204290091930575
"Mops_sarasinorum","Mops_sarasinorum",0,0,0.121827411167512,0.00204290091930575
"Mops_trevori","Mops_trevori",0,0,0.121827411167512,0.00204290091930575
"Mops_demonstrator","Mops_demonstrator",0,0,0.121827411167512,0.00204290091930575
"Mops_niveiventer","Mops_niveiventer",0,0,0.121827411167512,0.00204290091930575
"Miniopterus_majori","Miniopterus_majori",0,0,0.121827411167512,0.00204290091930575
"Miniopterus_natalensis","Miniopterus_natalensis",0,0,0.121827411167512,0.00204290091930575
"Miniopterus_schreibersii","Miniopterus_schreibersii",1,1,0.121827411167512,0.00204290091930575
"Miniopterus_robustior","Miniopterus_robustior",0,0,0.121827411167512,0.00204290091930575
"Miniopterus_tristis","Miniopterus_tristis",0,0,0.121827411167512,0.00204290091930575
"Miniopterus_inflatus","Miniopterus_inflatus",0,0,0.121827411167512,0.00204290091930575
"Miniopterus_africanus","Miniopterus_africanus",0,0,0.121827411167512,0.00204290091930575
"Miniopterus_magnater","Miniopterus_magnater",0,0,0.047112462681757,0.00204290091930575
"Miniopterus_fraterculus","Miniopterus_fraterculus",0,0,0.047112462681757,0.00204290091930575
"Miniopterus_fuscus","Miniopterus_fuscus",0,0,0.047112462681757,0.00204290091930575
"Miniopterus_medius","Miniopterus_medius",0,0,0.047112462681757,0.00204290091930575
"Miniopterus_australis","Miniopterus_australis",0,0,0.047112462681757,0.00204290091930575
"Miniopterus_paululus","Miniopterus_paululus",0,0,0.047112462681757,0.00204290091930575
"Miniopterus_shortridgei","Miniopterus_shortridgei",0,0,0.047112462681757,0.00204290091930575
"Miniopterus_minor","Miniopterus_minor",0,0,0.047112462681757,0.00204290091930575
"Miniopterus_manavi","Miniopterus_manavi",0,0,0.047112462681757,0.00204290091930575
"Miniopterus_pusillus","Miniopterus_pusillus",0,0,0.047112462681757,0.00204290091930575
"Miniopterus_macrocneme","Miniopterus_macrocneme",0,0,0.047112462681757,0.00204290091930575
"Eudiscopus_denticulus","Eudiscopus_denticulus",0,0,0.047112462681757,0.00204290091930575
"Hesperoptenus_doriae","Hesperoptenus_doriae",0,0,0.047112462681757,0.00204290091930575
"Ia_io","Ia_io",1,0,0.047112462681757,0.00204290091930575
"Lasionycteris_noctivagans","Lasionycteris_noctivagans",0,0,0.047112462681757,0.00204290091930575
"Mimetillus_moloneyi","Mimetillus_moloneyi",0,0,0.047112462681757,0.00204290091930575
"Nycticeius_humeralis","Nycticeius_humeralis",0,0,0.047112462681757,0.00204290091930575
"Nycticeius_cubanus","Nycticeius_cubanus",0,0,0.047112462681757,0.00204290091930575
"Scoteanax_rueppellii","Scoteanax_rueppellii",0,0,0.047112462681757,0.00204290091930575
"Otonycteris_hemprichii","Otonycteris_hemprichii",0,0,0.047112462681757,0.00204290091930575
"Philetor_brachypterus","Philetor_brachypterus",0,0,0.121827411167512,0.00204290091930575
"Scotozous_dormeri","Scotozous_dormeri",0,0,0.121827411167512,0.00204290091930575
"Pipistrellus_subflavus","Pipistrellus_subflavus",0,0,0.121827411167512,0.00204290091930575
"Bauerus_dubiaquercus","Bauerus_dubiaquercus",0,0,0.121827411167512,0.00204290091930575
"Antrozous_pallidus","Antrozous_pallidus",0,0,0.121827411167512,0.00204290091930575
"Glischropus_javanus","Glischropus_javanus",0,0,0.121827411167512,0.00204290091930575
"Glischropus_tylopus","Glischropus_tylopus",0,0,0.121827411167512,0.00204290091930575
"Hypsugo_anchietae","Hypsugo_anchietae",0,0,0.047112462681757,0.00204290091930575
"Hypsugo_eisentrauti","Hypsugo_eisentrauti",0,0,0.047112462681757,0.00204290091930575
"Pipistrellus_hesperus","Pipistrellus_hesperus",0,0,0.047112462681757,0.00204290091930575
"Hypsugo_musciculus","Hypsugo_musciculus",0,0,0.047112462681757,0.00204290091930575
"Tylonycteris_pachypus","Tylonycteris_pachypus",1,0,0.047112462681757,0.00204290091930575
"Tylonycteris_robustula","Tylonycteris_robustula",0,0,0.047112462681757,0.00204290091930575
"Vespertilio_murinus","Vespertilio_murinus",0,0,0.047112462681757,0.00204290091930575
"Vespertilio_sinensis","Vespertilio_sinensis",1,0,0.047112462681757,0.00204290091930575
"Hypsugo_anthonyi","Hypsugo_anthonyi",0,0,0.047112462681757,0.00204290091930575
"Hypsugo_joffrei","Hypsugo_joffrei",0,0,0.047112462681757,0.00204290091930575
"Pipistrellus_stenopterus","Pipistrellus_stenopterus",0,0,0.047112462681757,0.00204290091930575
"Hypsugo_crassulus","Hypsugo_crassulus",0,0,0.047112462681757,0.00204290091930575
"Pipistrellus_nanulus","Pipistrellus_nanulus",0,0,0.047112462681757,0.00204290091930575
"Pipistrellus_rueppellii","Pipistrellus_rueppellii",0,0,0.047112462681757,0.00204290091930575
"Arielulus_circumdatus","Arielulus_circumdatus",0,0,0.047112462681757,0.00204290091930575
"Arielulus_cuprosus","Arielulus_cuprosus",0,0,0.047112462681757,0.00204290091930575
"Arielulus_societatis","Arielulus_societatis",0,0,0.047112462681757,0.00204290091930575
"Scotoecus_pallidus","Scotoecus_pallidus",0,0,0.047112462681757,0.00204290091930575
"Scotoecus_albofuscus","Scotoecus_albofuscus",0,0,0.047112462681757,0.00204290091930575
"Scotoecus_hirundo","Scotoecus_hirundo",0,0,0.047112462681757,0.00204290091930575
"Scotoecus_albigula","Scotoecus_albigula",0,0,0.047112462681757,0.00204290091930575
"Scotoecus_hindei","Scotoecus_hindei",0,0,0.047112462681757,0.00204290091930575
"Hypsugo_imbricatus","Hypsugo_imbricatus",0,0,0.047112462681757,0.00204290091930575
"Hypsugo_arabicus","Hypsugo_arabicus",0,0,0.047112462681757,0.00204290091930575
"Neoromicia_helios","Neoromicia_helios",0,0,0.047112462681757,0.00204290091930575
"Neoromicia_nanus","Neoromicia_nanus",0,0,0.047112462681757,0.00204290091930575
"Hypsugo_pulveratus","Hypsugo_pulveratus",0,0,0.047112462681757,0.00204290091930575
"Hypsugo_kitcheneri","Hypsugo_kitcheneri",0,0,0.047112462681757,0.00204290091930575
"Hypsugo_lophurus","Hypsugo_lophurus",0,0,0.047112462681757,0.00204290091930575
"Hesperoptenus_blanfordi","Hesperoptenus_blanfordi",0,0,0.047112462681757,0.00204290091930575
"Hesperoptenus_gaskelli","Hesperoptenus_gaskelli",0,0,0.047112462681757,0.00204290091930575
"Hesperoptenus_tickelli","Hesperoptenus_tickelli",0,0,0.047112462681757,0.00204290091930575
"Hesperoptenus_tomesi","Hesperoptenus_tomesi",0,0,0.047112462681757,0.00204290091930575
"Histiotus_alienus","Histiotus_alienus",0,0,0.047112462681757,0.00204290091930575
"Histiotus_macrotus","Histiotus_macrotus",0,0,0.047112462681757,0.00204290091930575
"Histiotus_laephotis","Histiotus_laephotis",0,0,0.047112462681757,0.00204290091930575
"Histiotus_montanus","Histiotus_montanus",0,0,0.047112462681757,0.00204290091930575
"Histiotus_magellanicus","Histiotus_magellanicus",0,0,0.047112462681757,0.00204290091930575
"Histiotus_velatus","Histiotus_velatus",0,0,0.047112462681757,0.00204290091930575
"Laephotis_angolensis","Laephotis_angolensis",0,0,0.047112462681757,0.00204290091930575
"Laephotis_botswanae","Laephotis_botswanae",0,0,0.047112462681757,0.00204290091930575
"Laephotis_namibensis","Laephotis_namibensis",0,0,0.047112462681757,0.00204290091930575
"Laephotis_wintoni","Laephotis_wintoni",0,0,0.047112462681757,0.00204290091930575
"Falsistrellus_mackenziei","Falsistrellus_mackenziei",0,0,0.047112462681757,0.00204290091930575
"Falsistrellus_tasmaniensis","Falsistrellus_tasmaniensis",0,0,0.047112462681757,0.00204290091930575
"Falsistrellus_affinis","Falsistrellus_affinis",0,0,0.047112462681757,0.00204290091930575
"Falsistrellus_mordax","Falsistrellus_mordax",0,0,0.047112462681757,0.00204290091930575
"Falsistrellus_petersi","Falsistrellus_petersi",0,0,0.047112462681757,0.00204290091930575
"Nycticeinops_schlieffeni","Nycticeinops_schlieffeni",0,0,0.047112462681757,0.00204290091930575
"Scotorepens_balstoni","Scotorepens_balstoni",0,0,0.047112462681757,0.00204290091930575
"Scotorepens_orion","Scotorepens_orion",0,0,0.047112462681757,0.00204290091930575
"Scotorepens_greyii","Scotorepens_greyii",0,0,0.047112462681757,0.00204290091930575
"Scotorepens_sanborni","Scotorepens_sanborni",0,0,0.047112462681757,0.00204290091930575
"Hypsugo_cadornae","Hypsugo_cadornae",0,0,0.047112462681757,0.00204290091930575
"Hypsugo_macrotis","Hypsugo_macrotis",0,0,0.047112462681757,0.00204290091930575
"Hypsugo_vordermanni","Hypsugo_vordermanni",0,0,0.047112462681757,0.00204290091930575
"Hypsugo_ariel","Hypsugo_ariel",0,0,0.047112462681757,0.00204290091930575
"Hypsugo_bodenheimeri","Hypsugo_bodenheimeri",0,0,0.047112462681757,0.00204290091930575
"Hypsugo_alaschanicus","Hypsugo_alaschanicus",0,0,0.047112462681757,0.00204290091930575
"Hypsugo_savii","Hypsugo_savii",1,0,0.047112462681757,0.00204290091930575
"Vespadelus_baverstocki","Vespadelus_baverstocki",0,0,0.047112462681757,0.00204290091930575
"Vespadelus_douglasorum","Vespadelus_douglasorum",0,0,0.121827411167512,0.00204290091930575
"Vespadelus_caurinus","Vespadelus_caurinus",0,0,0.047112462681757,0.00204290091930575
"Vespadelus_finlaysoni","Vespadelus_finlaysoni",0,0,0.047112462681757,0.00204290091930575
"Vespadelus_pumilus","Vespadelus_pumilus",0,0,0.121827411167512,0.00204290091930575
"Vespadelus_troughtoni","Vespadelus_troughtoni",0,0,0.121827411167512,0.00204290091930575
"Vespadelus_darlingtoni","Vespadelus_darlingtoni",0,0,0.121827411167512,0.00204290091930575
"Vespadelus_regulus","Vespadelus_regulus",0,0,0.121827411167512,0.00204290091930575
"Vespadelus_vulturnus","Vespadelus_vulturnus",0,0,0.121827411167512,0.00204290091930575
"Nyctalus_azoreum","Nyctalus_azoreum",0,0,0.121827411167512,0.00204290091930575
"Nyctalus_aviator","Nyctalus_aviator",0,0,0.047112462681757,0.00204290091930575
"Nyctalus_lasiopterus","Nyctalus_lasiopterus",0,0,0.047112462681757,0.00204290091930575
"Nyctalus_leisleri","Nyctalus_leisleri",0,0,0.047112462681757,0.00204290091930575
"Nyctalus_montanus","Nyctalus_montanus",0,0,0.047112462681757,0.00204290091930575
"Nyctalus_noctula","Nyctalus_noctula",1,0,0.047112462681757,0.00204290091930575
"Nyctalus_plancyi","Nyctalus_plancyi",0,0,0.047112462681757,0.00204290091930575
"Nyctalus_furvus","Nyctalus_furvus",0,0,0.121827411167512,0.00204290091930575
"Chalinolobus_tuberculatus","Chalinolobus_tuberculatus",0,0,0.121827411167512,0.00204290091930575
"Chalinolobus_dwyeri","Chalinolobus_dwyeri",0,0,0.121827411167512,0.00204290091930575
"Chalinolobus_gouldii","Chalinolobus_gouldii",0,0,0.121827411167512,0.00204290091930575
"Chalinolobus_neocaledonicus","Chalinolobus_neocaledonicus",0,0,0.121827411167512,0.00204290091930575
"Chalinolobus_morio","Chalinolobus_morio",0,0,0.121827411167512,0.00204290091930575
"Chalinolobus_nigrogriseus","Chalinolobus_nigrogriseus",0,0,0.121827411167512,0.00204290091930575
"Chalinolobus_picatus","Chalinolobus_picatus",0,0,0.121827411167512,0.00204290091930575
"Rhogeessa_alleni","Rhogeessa_alleni",0,0,0.121827411167512,0.00204290091930575
"Rhogeessa_mira","Rhogeessa_mira",0,0,0.121827411167512,0.00204290091930575
"Rhogeessa_gracilis","Rhogeessa_gracilis",0,0,0.121827411167512,0.00204290091930575
"Rhogeessa_genowaysi","Rhogeessa_genowaysi",0,0,0.121827411167512,0.00204290091930575
"Rhogeessa_minutilla","Rhogeessa_minutilla",0,0,0.121827411167512,0.00204290091930575
"Rhogeessa_parvula","Rhogeessa_parvula",0,0,0.121827411167512,0.00204290091930575
"Rhogeessa_tumida","Rhogeessa_tumida",0,0,0.121827411167512,0.00204290091930575
"Rhogeessa_aeneus","Rhogeessa_aeneus",0,0,0.121827411167512,0.00204290091930575
"Rhogeessa_io","Rhogeessa_io",0,0,0.121827411167512,0.00204290091930575
"Lasiurus_egregius","Lasiurus_egregius",0,0,0.121827411167512,0.00204290091930575
"Lasiurus_ega","Lasiurus_ega",0,0,0.121827411167512,0.00204290091930575
"Lasiurus_xanthinus","Lasiurus_xanthinus",0,0,0.121827411167512,0.00204290091930575
"Lasiurus_intermedius","Lasiurus_intermedius",0,0,0.121827411167512,0.00204290091930575
"Lasiurus_insularis","Lasiurus_insularis",0,0,0.121827411167512,0.00204290091930575
"Lasiurus_cinereus","Lasiurus_cinereus",0,0,0.121827411167512,0.00204290091930575
"Lasiurus_castaneus","Lasiurus_castaneus",0,0,0.121827411167512,0.00204290091930575
"Lasiurus_borealis","Lasiurus_borealis",0,0,0.121827411167512,0.00204290091930575
"Lasiurus_minor","Lasiurus_minor",0,0,0.121827411167512,0.00204290091930575
"Lasiurus_pfeifferi","Lasiurus_pfeifferi",0,0,0.121827411167512,0.00204290091930575
"Lasiurus_salinae","Lasiurus_salinae",0,0,0.121827411167512,0.00204290091930575
"Lasiurus_varius","Lasiurus_varius",0,0,0.121827411167512,0.00204290091930575
"Lasiurus_blossevillii","Lasiurus_blossevillii",0,0,0.121827411167512,0.00204290091930575
"Lasiurus_degelidus","Lasiurus_degelidus",0,0,0.121827411167512,0.00204290091930575
"Lasiurus_seminolus","Lasiurus_seminolus",0,0,0.121827411167512,0.00204290091930575
"Neoromicia_flavescens","Neoromicia_flavescens",0,0,0.121827411167512,0.00204290091930575
"Neoromicia_rendalli","Neoromicia_rendalli",0,0,0.121827411167512,0.00204290091930575
"Neoromicia_tenuipinnis","Neoromicia_tenuipinnis",0,0,0.121827411167512,0.00204290091930575
"Neoromicia_brunneus","Neoromicia_brunneus",0,0,0.121827411167512,0.00204290091930575
"Eptesicus_matroka","Eptesicus_matroka",0,0,0.121827411167512,0.00204290091930575
"Neoromicia_capensis","Neoromicia_capensis",1,0,0.121827411167512,0.00204290091930575
"Neoromicia_guineensis","Neoromicia_guineensis",0,0,0.121827411167512,0.00204290091930575
"Neoromicia_melckorum","Neoromicia_melckorum",0,0,0.121827411167512,0.00204290091930575
"Neoromicia_somalicus","Neoromicia_somalicus",0,0,0.121827411167512,0.00204290091930575
"Neoromicia_zuluensis","Neoromicia_zuluensis",0,0,0.121827411167512,0.00204290091930575
"Glauconycteris_alboguttata","Glauconycteris_alboguttata",0,0,0.121827411167512,0.00204290091930575
"Glauconycteris_argentata","Glauconycteris_argentata",0,0,0.121827411167512,0.00204290091930575
"Glauconycteris_beatrix","Glauconycteris_beatrix",0,0,0.121827411167512,0.00204290091930575
"Glauconycteris_humeralis","Glauconycteris_humeralis",0,0,0.121827411167512,0.00204290091930575
"Glauconycteris_egeria","Glauconycteris_egeria",0,0,0.121827411167512,0.00204290091930575
"Glauconycteris_gleni","Glauconycteris_gleni",0,0,0.121827411167512,0.00204290091930575
"Glauconycteris_kenyacola","Glauconycteris_kenyacola",0,0,0.121827411167512,0.00204290091930575
"Glauconycteris_poensis","Glauconycteris_poensis",0,0,0.121827411167512,0.00204290091930575
"Glauconycteris_superba","Glauconycteris_superba",0,0,0.121827411167512,0.00204290091930575
"Glauconycteris_machadoi","Glauconycteris_machadoi",0,0,0.121827411167512,0.00204290091930575
"Glauconycteris_variegata","Glauconycteris_variegata",0,0,0.121827411167512,0.00204290091930575
"Pharotis_imogene","Pharotis_imogene",0,0,0.121827411167512,0.00204290091930575
"Nyctophilus_arnhemensis","Nyctophilus_arnhemensis",0,0,0.121827411167512,0.00204290091930575
"Nyctophilus_geoffroyi","Nyctophilus_geoffroyi",0,0,0.121827411167512,0.00204290091930575
"Nyctophilus_gouldi","Nyctophilus_gouldi",0,0,0.121827411167512,0.00204290091930575
"Nyctophilus_bifax","Nyctophilus_bifax",0,0,0.121827411167512,0.00204290091930575
"Nyctophilus_heran","Nyctophilus_heran",0,0,0.121827411167512,0.00204290091930575
"Nyctophilus_microdon","Nyctophilus_microdon",0,0,0.121827411167512,0.00204290091930575
"Nyctophilus_microtis","Nyctophilus_microtis",0,0,0.047112462681757,0.00204290091930575
"Nyctophilus_timoriensis","Nyctophilus_timoriensis",0,0,0.121827411167512,0.123287671232881
"Nyctophilus_walkeri","Nyctophilus_walkeri",0,0,0.121827411167512,0.123287671232881
"Barbastella_barbastellus","Barbastella_barbastellus",0,0,0.121827411167512,0.123287671232881
"Barbastella_leucomelas","Barbastella_leucomelas",0,0,0.121827411167512,0.123287671232881
"Euderma_maculatum","Euderma_maculatum",0,0,0.121827411167512,0.123287671232881
"Idionycteris_phyllotis","Idionycteris_phyllotis",0,0,0.121827411167512,0.123287671232881
"Corynorhinus_rafinesquii","Corynorhinus_rafinesquii",0,0,0.121827411167512,0.123287671232881
"Corynorhinus_mexicanus","Corynorhinus_mexicanus",0,0,0.121827411167512,0.123287671232881
"Corynorhinus_townsendii","Corynorhinus_townsendii",0,0,0.121827411167512,0.123287671232881
"Plecotus_austriacus","Plecotus_austriacus",0,0,0.121827411167512,0.123287671232881
"Plecotus_kolombatovici","Plecotus_kolombatovici",0,0,0.121827411167512,0.123287671232881
"Plecotus_teneriffae","Plecotus_teneriffae",0,0,0.121827411167512,0.123287671232881
"Plecotus_auritus","Plecotus_auritus",0,0,0.121827411167512,0.123287671232881
"Plecotus_taivanus","Plecotus_taivanus",0,0,0.121827411167512,0.123287671232881
"Scotomanes_ornatus","Scotomanes_ornatus",0,0,0.121827411167512,0.123287671232881
"Scotophilus_kuhlii","Scotophilus_kuhlii",0,0,0.121827411167512,0.123287671232881
"Scotophilus_collinus","Scotophilus_collinus",0,0,0.121827411167512,0.123287671232881
"Scotophilus_nigrita","Scotophilus_nigrita",0,0,0.121827411167512,0.123287671232881
"Scotophilus_borbonicus","Scotophilus_borbonicus",0,0,0.121827411167512,0.123287671232881
"Scotophilus_viridis","Scotophilus_viridis",0,0,0.121827411167512,0.123287671232881
"Scotophilus_celebensis","Scotophilus_celebensis",0,0,0.121827411167512,0.123287671232881
"Scotophilus_heathii","Scotophilus_heathii",0,0,0.121827411167512,0.123287671232881
"Scotophilus_leucogaster","Scotophilus_leucogaster",1,0,0.121827411167512,0.123287671232881
"Scotophilus_nucella","Scotophilus_nucella",0,0,0.121827411167512,0.123287671232881
"Scotophilus_dinganii","Scotophilus_dinganii",1,0,0.121827411167512,0.123287671232881
"Scotophilus_nux","Scotophilus_nux",0,0,0.121827411167512,0.123287671232881
"Scotophilus_robustus","Scotophilus_robustus",0,0,0.121827411167512,0.123287671232881
"Pipistrellus_minahassae","Pipistrellus_minahassae",0,0,0.121827411167512,0.123287671232881
"Pipistrellus_ceylonicus","Pipistrellus_ceylonicus",0,0,0.121827411167512,0.123287671232881
"Pipistrellus_deserti","Pipistrellus_deserti",0,0,0.121827411167512,0.123287671232881
"Pipistrellus_aero","Pipistrellus_aero",0,0,0.121827411167512,0.123287671232881
"Pipistrellus_inexspectatus","Pipistrellus_inexspectatus",0,0,0.121827411167512,0.123287671232881
"Pipistrellus_kuhlii","Pipistrellus_kuhlii",1,0,0.121827411167512,0.123287671232881
"Pipistrellus_hesperidus","Pipistrellus_hesperidus",1,0,0.121827411167512,0.123287671232881
"Pipistrellus_maderensis","Pipistrellus_maderensis",0,0,0.121827411167512,0.123287671232881
"Pipistrellus_rusticus","Pipistrellus_rusticus",0,0,0.121827411167512,0.123287671232881
"Pipistrellus_nathusii","Pipistrellus_nathusii",1,0,0.121827411167512,0.123287671232881
"Pipistrellus_permixtus","Pipistrellus_permixtus",0,0,0.121827411167512,0.123287671232881
"Pipistrellus_pipistrellus","Pipistrellus_pipistrellus",1,0,0.121827411167512,0.123287671232881
"Pipistrellus_pygmaeus","Pipistrellus_pygmaeus",1,0,0.121827411167512,0.123287671232881
"Pipistrellus_coromandra","Pipistrellus_coromandra",0,0,0.121827411167512,0.123287671232881
"Pipistrellus_tenuis","Pipistrellus_tenuis",0,0,0.121827411167512,0.123287671232881
"Pipistrellus_adamsi","Pipistrellus_adamsi",0,0,0.121827411167512,0.123287671232881
"Pipistrellus_angulatus","Pipistrellus_angulatus",0,0,0.121827411167512,0.123287671232881
"Pipistrellus_collinus","Pipistrellus_collinus",0,0,0.121827411167512,0.123287671232881
"Pipistrellus_papuanus","Pipistrellus_papuanus",0,0,0.121827411167512,0.123287671232881
"Pipistrellus_wattsi","Pipistrellus_wattsi",0,0,0.121827411167512,0.123287671232881
"Pipistrellus_westralis","Pipistrellus_westralis",0,0,0.121827411167512,0.123287671232881
"Pipistrellus_endoi","Pipistrellus_endoi",0,0,0.121827411167512,0.123287671232881
"Pipistrellus_javanicus","Pipistrellus_javanicus",0,0,0.121827411167512,0.123287671232881
"Pipistrellus_abramus","Pipistrellus_abramus",1,0,0.121827411167512,0.123287671232881
"Pipistrellus_paterculus","Pipistrellus_paterculus",0,0,0.121827411167512,0.123287671232881
"Eptesicus_floweri","Eptesicus_floweri",0,0,0.121827411167512,0.123287671232881
"Eptesicus_nasutus","Eptesicus_nasutus",0,0,0.121827411167512,0.123287671232881
"Eptesicus_bobrinskoi","Eptesicus_bobrinskoi",0,0,0.121827411167512,0.123287671232881
"Eptesicus_gobiensis","Eptesicus_gobiensis",0,0,0.121827411167512,0.123287671232881
"Eptesicus_japonensis","Eptesicus_japonensis",0,0,0.121827411167512,0.123287671232881
"Eptesicus_nilssonii","Eptesicus_nilssonii",1,0,0.121827411167512,0.123287671232881
"Eptesicus_diminutus","Eptesicus_diminutus",0,0,0.121827411167512,0.123287671232881
"Eptesicus_innoxius","Eptesicus_innoxius",0,0,0.121827411167512,0.123287671232881
"Eptesicus_brasiliensis","Eptesicus_brasiliensis",0,0,0.121827411167512,0.123287671232881
"Eptesicus_andinus","Eptesicus_andinus",0,0,0.121827411167512,0.123287671232881
"Eptesicus_chiriquinus","Eptesicus_chiriquinus",0,0,0.121827411167512,0.123287671232881
